Strategy,TokenAddress,AlertTime,EntryTime,ExitTime,EntryPrice,PnL,PnLPercent,MaxReached,MaxGainPercent,TokenMaxDrawdownPercent,HoldDurationHours
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,61uiuu5aAc2HG1ZQaHd3opfLnK6cM4FQnE1jRi28pump,2025-08-08T18:05:28.000Z,2025-08-09T14:00:00.000+10:00,2025-08-09T15:00:00.000+10:00,0.00728869,0.8603,-13.97,1.1390,13.90,13.97,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,F99yo5w7xAomdipXeSecz1ykrQHcZyHjgh69Qh1KFdE7,2025-08-09T12:06:00.000Z,2025-08-12T06:00:00.000+10:00,2025-08-12T15:00:00.000+10:00,0.00000846,0.9875,-1.25,1.0000,0.00,1.25,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,AhiEuwGafsTbu2oUkk1Tmbprg1wdUvWiUCLVvAwvBAGS,2025-08-09T14:28:23.000Z,2025-08-10T09:00:00.000+10:00,2025-08-10T10:00:00.000+10:00,0.00076666,1.5675,56.75,1.7416,74.16,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,DY3zvicBEMYek2XmnpmpMEzGhMGixzsAaQjaKJRQBAGS,2025-08-10T13:36:17.000Z,2025-08-13T20:00:00.000+10:00,2025-08-14T01:00:00.000+10:00,0.00004526,0.8500,-15.00,1.0007,0.07,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,EBjpEFZAsJzN33RpKGCGr7bpsSCJSqpkA1VQqnj1pump,2025-08-10T22:15:02.000Z,2025-08-16T13:00:00.000+10:00,2025-08-16T15:00:00.000+10:00,0.00000632,1.0178,1.78,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,Fmmtw8PgDLBkxnMdukJTi8k5QQbr4Ux8PEiJrPw2nFZJ,2025-08-10T23:57:19.000Z,2025-08-13T10:00:00.000+10:00,2025-08-13T12:00:00.000+10:00,0.00002909,1.1896,18.96,1.0031,0.31,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,XbKWBmYo8GTRmLjf4qNCvLNZeDFKzVLvkEawVrypump,2025-08-11T07:38:55.000Z,2025-08-12T15:00:00.000+10:00,2025-08-12T17:00:00.000+10:00,0.00002511,0.9889,-1.11,1.0000,0.00,1.11,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,XbKWBmYo8GTRmLjf4qNCvLNZeDFKzVLvkEawVrypump,2025-08-11T07:55:18.000Z,2025-08-12T15:00:00.000+10:00,2025-08-12T17:00:00.000+10:00,0.00002511,0.9889,-1.11,1.0000,0.00,1.11,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,AYdYfG4zSSTKN6dHqaB7fXXZWwh8QwHzejTtaLi3pump,2025-08-11T16:55:30.000Z,2025-08-12T22:00:00.000+10:00,2025-08-13T01:00:00.000+10:00,0.00006358,1.1795,17.95,1.3106,31.06,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,13brVmLV1DkUHzL1K9NevD6EfXeC5wvZPMAszFENpump,2025-08-11T23:16:19.000Z,2025-08-13T08:00:00.000+10:00,2025-08-13T10:00:00.000+10:00,0.00000397,1.0050,0.50,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,83Drf2NuUfN899TxuCzQpf21VHEgpSizEVGZdPchcRP9,2025-08-12T04:15:38.000Z,2025-08-13T05:00:00.000+10:00,2025-08-13T06:00:00.000+10:00,0.00000641,1.0966,9.66,1.0721,7.21,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,EtKq5MVm8vFFVAYHX9Y7rYMQu2aWfXDxt7eEnZDjpBvm,2025-08-12T14:03:53.000Z,2025-08-13T16:00:00.000+10:00,2025-08-13T18:00:00.000+10:00,0.00064119,1.0366,3.66,1.0652,6.52,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,Boun7CYwd668AbxSQDNTijzEmweY91cW6DKuwAbJBAGS,2025-08-12T14:42:51.000Z,2025-08-13T07:55:00.000+10:00,2025-08-13T09:00:00.000+10:00,0.00014947,1.2336,23.36,1.3707,37.07,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,HfinDxme8FDh66WMkd2GTGz4Eh1Wf2gBGTGZ62x3pump,2025-08-12T15:17:10.000Z,2025-08-13T22:00:00.000+10:00,2025-08-14T00:00:00.000+10:00,0.00002076,0.8500,-15.00,1.0001,0.01,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,Gr3QaZG25FoLyPcKgTMXZKgQnoJvVzxvcGkHmoZf2LRE,2025-08-13T16:44:39.000Z,2025-08-15T03:00:00.000+10:00,2025-08-15T05:00:00.000+10:00,0.00000862,0.9757,-2.43,1.0000,0.00,2.43,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,6yMfYLz3F2n4SzbZFMaB4ra2BhxqjNq7bwG5XNKNATNn,2025-08-14T02:27:35.000Z,2025-08-18T02:00:00.000+10:00,2025-08-18T08:00:00.000+10:00,0.00000942,0.8500,-15.00,1.0057,0.57,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,GxsHBeXtCBuseqKVL5q4km5aRHgRdidpeTnn3dUmAHc1,2025-08-14T19:31:30.000Z,2025-08-17T23:00:00.000+10:00,2025-08-18T01:00:00.000+10:00,0.00000649,1.3663,36.63,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,7ZRH7HkfLFEjhQcZVgST9B1zJj3MQVCo4A1Uy7bXpump,2025-08-14T19:33:55.000Z,2025-08-16T12:00:00.000+10:00,2025-08-16T13:00:00.000+10:00,0.00000521,0.9997,-0.03,1.1213,12.13,0.03,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,G1DXVVmqJs8Ei79QbK41dpgk2WtXSGqLtx9of7o8BAGS,2025-08-14T22:10:53.000Z,2025-08-15T17:00:00.000+10:00,2025-08-15T18:00:00.000+10:00,0.00053403,0.9486,-5.14,1.2999,29.99,5.14,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,fnrSitJucNJYkQmxcFNvMBWjDmucySkKQC9bS69pump,2025-08-15T13:16:38.000Z,2025-08-16T13:00:00.000+10:00,2025-08-16T23:00:00.000+10:00,0.00000738,1.0514,5.14,1.1028,10.28,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,DXPBK2xiFAQtPn3gJw5vdTorUA3th72GqPhC7wAepump,2025-08-15T17:28:45.000Z,2025-08-16T13:00:00.000+10:00,2025-08-16T14:00:00.000+10:00,0.00001186,1.1139,11.39,1.1107,11.07,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,7vvLRMwm5mnGfNUGzsaiJsfG84msxf3JotU8xJrEpump,2025-08-15T18:37:09.000Z,2025-08-16T15:00:00.000+10:00,2025-08-16T16:00:00.000+10:00,0.00030565,1.2624,26.24,1.2633,26.33,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,GmM459uWGUE96TiNotBLX3LFWUzUh83Pf4ijQQ7Epump,2025-08-16T06:59:24.000Z,2025-08-17T08:00:00.000+10:00,2025-08-17T09:00:00.000+10:00,0.00000991,1.0445,4.45,1.2552,25.52,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,4FjsoVGxG9UYxT6JnxZCbfoXKuBskhg3pJM9ux4spump,2025-08-16T07:12:41.000Z,2025-08-17T05:00:00.000+10:00,2025-08-17T12:00:00.000+10:00,0.00000553,1.0000,0.00,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,G3C8bR1ogqcV9vqwv8iBjKPoZ5tsKaW6JJEeWFpgpump,2025-08-16T08:28:03.000Z,2025-08-17T05:00:00.000+10:00,2025-08-17T06:00:00.000+10:00,0.00027562,1.3500,35.00,1.5000,50.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,FJv6JHhiQmVPpauia3VLxNBTNBL3S2uKtDB8u6X1SpUq,2025-08-16T08:43:22.000Z,2025-08-17T04:00:00.000+10:00,2025-08-17T05:00:00.000+10:00,0.00023525,1.2048,20.48,1.3387,33.87,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,98grnXKE6oaymTBUnhkurXzXUYfFbkzzzVwEzFxSpump,2025-08-16T12:07:42.000Z,2025-08-18T02:00:00.000+10:00,2025-08-18T04:00:00.000+10:00,0.00000595,0.9978,-0.22,1.0000,0.00,0.22,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,CGdaM7nVe8nbhGoUwuYhYJenYEqg1PM3Nn4oX52Zpump,2025-08-16T22:56:49.000Z,2025-08-20T18:00:00.000+10:00,2025-08-20T20:00:00.000+10:00,0.00005119,0.8500,-15.00,1.1228,12.28,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,A7CBQGYvZ3JhBCrHEhVkSBpyyooCygw91tZbcV2gpump,2025-08-17T01:15:59.000Z,2025-08-17T18:00:00.000+10:00,2025-08-17T19:00:00.000+10:00,0.00056570,0.8625,-13.75,1.1779,17.79,13.75,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,EG6WeiR2DymUVVjNHEU4MEJXmWnzXJhk3JerRy4gpump,2025-08-18T11:46:15.000Z,2025-08-19T06:00:00.000+10:00,2025-08-19T07:00:00.000+10:00,0.00173592,0.9946,-0.54,1.2652,26.52,0.54,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,HhJ5gsWi1nvDFza5MNxNvjjx6bsx1mPUdRvpMCtzL777,2025-08-19T14:18:41.000Z,2025-08-20T17:00:00.000+10:00,2025-08-20T19:00:00.000+10:00,0.00003400,3.8371,283.71,6.3046,530.46,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,4raipeHt1RgCHay17Go697RQcpiC25XSqBzP9seNpump,2025-08-20T09:24:12.000Z,2025-08-21T08:00:00.000+10:00,2025-08-21T15:00:00.000+10:00,0.00000555,0.9975,-0.25,1.0000,0.00,0.25,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,5exX2YZUgHBGAAP4LT5Lj4v7XvcvGGFYQpcGxG5PBAGS,2025-08-20T12:56:36.000Z,2025-08-22T18:00:00.000+10:00,2025-08-22T20:00:00.000+10:00,0.00003235,1.0478,4.78,1.0979,9.79,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,F8nWrsDrgk2sANrHjmryGf98gBkLoyAumATc3HLVoH1D,2025-08-20T13:45:46.000Z,2025-08-22T15:00:00.000+10:00,2025-08-22T17:00:00.000+10:00,0.00000466,1.0031,0.31,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,EwEJ5R1im54MowvsGwYUkyfWRMV1qcRL21PumVd4pump,2025-08-21T00:50:46.000Z,2025-08-21T21:00:00.000+10:00,2025-08-21T23:00:00.000+10:00,0.00001099,1.0011,0.11,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,139MhRAbVZP2b5gSrrhsJuyar36EU5YbAv61n6NHcook,2025-08-21T06:30:58.000Z,2025-08-23T08:00:00.000+10:00,2025-08-23T10:00:00.000+10:00,0.00000558,1.0704,7.04,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,2gZcjozCdghULQXFoR6rUBbid7C3FfH4ofNMaKYmk777,2025-08-21T11:24:17.000Z,2025-08-22T19:00:00.000+10:00,2025-08-22T21:00:00.000+10:00,0.00013468,1.2756,27.56,1.4174,41.74,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,265hjz8cttBqrdqbkdPoERbxBrajAXfetdXZcCJdpump,2025-08-21T20:06:43.000Z,2025-08-22T19:00:00.000+10:00,2025-08-22T20:00:00.000+10:00,0.00001896,0.9411,-5.89,1.0000,0.00,5.89,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,5b6APSxi45LoARCaPKDeE7z6DCG3cBrCtcKMq4kMpump,2025-08-22T08:53:33.000Z,2025-08-23T16:00:00.000+10:00,2025-08-23T17:00:00.000+10:00,0.00001062,1.3870,38.70,1.5411,54.11,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,BnszRWbs9LxSzsCUUS57HMTNNtyDHFsnmZ1mVhAYdaos,2025-08-24T11:13:46.000Z,2025-08-25T11:00:00.000+10:00,2025-08-25T12:00:00.000+10:00,0.01549447,0.9394,-6.06,1.1527,15.27,6.06,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,314maDmQEb16rn1YdUMNoPBYWK43sy2B6vdv9bhepump,2025-08-24T15:03:30.000Z,2025-08-26T18:00:00.000+10:00,2025-08-27T01:00:00.000+10:00,0.00000514,1.0006,0.06,1.0095,0.95,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,54zCo58WndTqFqiN7fB47LdRU8fdyC1aPLJE2utWpump,2025-08-24T18:33:45.000Z,2025-08-28T00:00:00.000+10:00,2025-08-28T05:00:00.000+10:00,0.00001084,1.4818,48.18,1.6465,64.65,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,ATfVVL4r1P6kDjzuoTwPbSccW4kstRb9qHUU6W72rFRm,2025-08-25T17:12:44.000Z,2025-08-26T18:00:00.000+10:00,2025-08-26T19:00:00.000+10:00,0.00001191,0.9591,-4.09,1.0047,0.47,4.09,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,GAJAfL8QKhvasFJwhBZEbS46ydauenL6tHX3BGvZtnf5,2025-08-26T01:12:20.000Z,2025-08-27T04:00:00.000+10:00,2025-08-27T09:00:00.000+10:00,0.00000383,1.0061,0.61,1.0195,1.95,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,ErRfNVFQn182QcfjtU7zpQgWjFxCsAvuada6emNspump,2025-08-26T12:42:13.000Z,2025-08-29T00:00:00.000+10:00,2025-08-29T05:00:00.000+10:00,0.00000516,0.9863,-1.37,1.0000,0.00,1.37,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,9qDB8H9AFjk1G7ED5rGfK5HfRaD1ePZqZB4KMphipump,2025-08-26T17:49:17.000Z,2025-08-27T19:00:00.000+10:00,2025-08-27T20:00:00.000+10:00,0.00003795,0.8500,-15.00,1.1230,12.30,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,8SgTUjbBrrZXMMN4mxzkaew4mjCjqwfPEGRqGkomgLrQ,2025-08-27T11:07:51.000Z,2025-08-31T11:00:00.000+10:00,2025-08-31T17:00:00.000+10:00,0.00000642,1.0000,0.00,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,HT8pK8kzwvCu3SAc9cbxK3BvrTL79yZmwKcvCg5spump,2025-08-28T13:22:52.000Z,2025-08-29T15:00:00.000+10:00,2025-08-29T16:00:00.000+10:00,0.00000709,0.9923,-0.77,1.0000,0.00,0.77,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,G6kwGRzsNBMPoPypeAoMdM7j7TjaaJgs61tYkAmtbonk,2025-08-29T18:41:19.000Z,2025-08-30T15:00:00.000+10:00,2025-08-30T17:00:00.000+10:00,0.00001257,1.6003,60.03,1.4899,48.99,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,5ScfchcMYjFDGa2fwNZ1Z8wd5wuK15YYRPf2RBoMpump,2025-08-29T21:04:17.000Z,2025-09-02T15:00:00.000+10:00,2025-09-02T18:00:00.000+10:00,0.00013864,0.9688,-3.12,1.0813,8.13,3.12,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,2dHg5x2tY2MHrH512TEdsD3tB7yr52EaLQF9xLoPpump,2025-08-30T00:35:47.000Z,2025-09-02T13:00:00.000+10:00,2025-09-02T23:00:00.000+10:00,0.00000598,0.9937,-0.63,1.0047,0.47,0.63,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,zEaBGmr3WA6WqVqGXL7gqazqcsQV8xvAVvDmCYopump,2025-08-30T13:02:15.000Z,2025-09-02T20:00:00.000+10:00,2025-09-02T22:00:00.000+10:00,0.00000637,1.0039,0.39,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,eS4Kpm4HkAnzmxHdwTiZnWXnot38LEMQuENTqbEpump,2025-08-30T18:56:10.000Z,2025-08-31T15:00:00.000+10:00,2025-08-31T16:00:00.000+10:00,0.00001018,0.8620,-13.80,1.0000,0.00,13.80,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,5s1aWCDHMG3kNQ3GupHdC7PHNVk9Xuv9wNBYafp7pump,2025-08-31T02:50:16.000Z,2025-09-04T17:00:00.000+10:00,2025-09-04T22:00:00.000+10:00,0.00000595,1.0000,0.00,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,4daoTLufDmV3ods48Zh8rymaZKBLtgEvuH9qALYLbonk,2025-09-01T12:24:23.000Z,2025-09-04T12:00:00.000+10:00,2025-09-04T14:00:00.000+10:00,0.00158654,1.0496,4.96,1.0072,0.72,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,HMcQvSj8hEqdkbyPbEUmiU6mnu5k2Ki5y5J65ebpump,2025-09-02T11:49:55.000Z,2025-09-03T08:00:00.000+10:00,2025-09-03T09:00:00.000+10:00,0.00002116,2.2168,121.68,2.7041,170.41,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,FwnQ5RU5ZULg2m1QzMA5cE8g3PzuGJ8uET9CPXedbonk,2025-09-03T00:04:58.000Z,2025-09-05T03:00:00.000+10:00,2025-09-05T05:00:00.000+10:00,0.00002257,0.9604,-3.96,1.0948,9.48,3.96,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,FwZxfG6WHcAAJD5ShYZZQNQCNgtrw2oniQhoDXR5pump,2025-09-03T06:52:36.000Z,2025-09-04T16:00:00.000+10:00,2025-09-04T20:00:00.000+10:00,0.00117665,1.0349,3.49,1.2728,27.28,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,8TdjqFtj46otni95rN6UsCWjYa5YJAKTt3QVe778pump,2025-09-03T09:46:42.000Z,2025-09-04T18:00:00.000+10:00,2025-09-04T20:00:00.000+10:00,0.00001510,1.0284,2.84,1.1677,16.77,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,HGwdb6RQsMTqXpjBiy5BEAXHcpanmJr3c1Dj84r5pump,2025-09-03T09:47:05.000Z,2025-09-04T03:00:00.000+10:00,2025-09-04T05:00:00.000+10:00,0.00042828,1.1930,19.30,1.3255,32.55,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,uur6otqQU6TmqwvTVZeJdri21CchzcM8hKSk55npump,2025-09-03T12:38:06.000Z,2025-09-04T13:00:00.000+10:00,2025-09-04T14:00:00.000+10:00,0.00002363,1.6912,69.12,1.8791,87.91,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,Chp53HVmU6odzDR8PYGPTDcf4CHGAf94EqMfV7dmpump,2025-09-03T14:02:51.000Z,2025-09-06T13:00:00.000+10:00,2025-09-06T15:00:00.000+10:00,0.00000806,1.0102,1.02,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,BavfvxRdmGgw7U7bnoHmCcQGtQeMQBvAjQMeHbd3pump,2025-09-03T14:04:13.000Z,2025-09-04T16:00:00.000+10:00,2025-09-04T18:00:00.000+10:00,0.00000502,1.0131,1.31,1.0017,0.17,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,9chL6hYzFk39tG8P4tmuCBUXKC3F7PziUmbVrUsnpump,2025-09-03T21:01:20.000Z,2025-09-06T05:00:00.000+10:00,2025-09-06T06:00:00.000+10:00,0.00000461,0.9881,-1.19,1.0905,9.05,1.19,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,BdnT54ZRAjds8TXhP24Phi1g6jwjkjJqfSudWTTfpump,2025-09-04T00:00:14.000Z,2025-09-05T16:00:00.000+10:00,2025-09-06T10:00:00.000+10:00,0.00000819,1.1750,17.50,1.2692,26.92,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,6cVVihZj83avLo2KAVZxPwZugaUGGJsYcToFu9iQpump,2025-09-04T13:16:41.000Z,2025-09-07T13:00:00.000+10:00,2025-09-07T14:00:00.000+10:00,0.00000459,0.9924,-0.76,1.0000,0.00,0.76,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,5XW1SaAZyBrptY6Bi5BvjUg699mRkNXc8yR18Zaapump,2025-09-05T10:00:37.000Z,2025-09-06T07:00:00.000+10:00,2025-09-06T09:00:00.000+10:00,0.00009327,0.9256,-7.44,1.0034,0.34,7.44,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,8ZVFtcC2Ma5VEXzzNEJ8VQE3LKbmyW2sxU4tnfAbpump,2025-09-06T11:49:22.000Z,2025-09-07T18:00:00.000+10:00,2025-09-07T19:00:00.000+10:00,0.00000571,1.3518,35.18,1.2988,29.88,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,5DYeeW5mvDPbNBt2qPM1dqUT1YDrBZsEaFxzMq28pump,2025-09-06T14:00:54.000Z,2025-09-07T11:00:00.000+10:00,2025-09-07T13:00:00.000+10:00,0.00003666,1.1978,19.78,1.3309,33.09,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,BuQtVLGBUX8QNrCTVTsDjHuusYGJhFhFetAYZcHHpump,2025-09-06T23:29:16.000Z,2025-09-08T03:00:00.000+10:00,2025-09-08T05:00:00.000+10:00,0.00000942,1.2157,21.57,1.3508,35.08,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,Cph1zxsCUz18v6aa2hiUYwfVkSV7BSFHmCaJLqQspump,2025-09-07T00:40:49.000Z,2025-09-07T20:00:00.000+10:00,2025-09-07T22:00:00.000+10:00,0.00135628,0.9341,-6.59,1.0755,7.55,6.59,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xA524B11473b7Ce7EB1dc883A585e64471A734444,2025-09-07T15:30:11.000Z,2025-09-08T09:00:00.000+10:00,2025-09-08T10:00:00.000+10:00,0.00249772,0.8500,-15.00,1.0999,9.99,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,8vNhMFNTxwq4mLsqLYU5PM8nF63Gwt8chd8hdfg53ots,2025-09-07T16:14:42.000Z,2025-09-08T18:00:00.000+10:00,2025-09-08T20:00:00.000+10:00,0.00000778,0.9407,-5.93,1.0258,2.58,5.93,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,9iGZQZ2d4Xbhif8ZrjxCJvqf42Uki7avmoao3uaeKJMg,2025-09-09T02:24:15.000Z,2025-09-10T20:00:00.000+10:00,2025-09-11T02:00:00.000+10:00,0.00000459,1.0092,0.92,1.0184,1.84,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,9REyzkNmHEgvPCFh54RgynvnE7VZWscTkWba5Stfpump,2025-09-09T03:20:10.000Z,2025-09-11T01:00:00.000+10:00,2025-09-11T12:00:00.000+10:00,0.00000542,0.9956,-0.44,1.0128,1.28,0.44,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,HfVnabiJCByE8ko6DWZvKKLUKMVRVs2chTKUeyEqpump,2025-09-09T08:23:24.000Z,2025-09-10T03:00:00.000+10:00,2025-09-10T04:00:00.000+10:00,0.00019293,1.4143,41.43,1.5714,57.14,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,vGkx5sjF4EWWwrhQdCHVnrCr1tz4U41Cgb2gidPpump,2025-09-09T08:42:39.000Z,2025-09-10T08:00:00.000+10:00,2025-09-10T11:00:00.000+10:00,0.00000605,1.0000,0.00,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,31CpU1HiteSbAvUZbWn4bxgf15k2WCXw67o8nphkpump,2025-09-10T19:13:15.000Z,2025-09-11T14:00:00.000+10:00,2025-09-11T15:00:00.000+10:00,0.00028779,1.1390,13.90,1.0092,0.92,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,DQJ32MFHKj7Y7f4YpRJYpheiFGmS1fiGaLZj9KGZpump,2025-09-10T19:16:53.000Z,2025-09-11T21:00:00.000+10:00,2025-09-11T23:00:00.000+10:00,0.00002674,1.2658,26.58,1.0186,1.86,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,6HFnmGqFqLN3c54ZwgQ43FmE5PpPVD1vR1K5Fhg7pump,2025-09-11T09:16:31.000Z,2025-09-13T12:00:00.000+10:00,2025-09-13T15:00:00.000+10:00,0.00001048,1.0429,4.29,1.2166,21.66,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,8BVgid3GzQGgyoeTs8QZmwMWGbdqfm9EAVRQFueSpump,2025-09-11T12:58:47.000Z,2025-09-12T10:00:00.000+10:00,2025-09-12T17:00:00.000+10:00,0.00001840,0.8500,-15.00,1.0751,7.51,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,By6gwWneQu5YXnX7nXyQA3wVg3U42Xfg54ufX1DCpump,2025-09-11T18:56:13.000Z,2025-09-17T01:00:00.000+10:00,2025-09-17T03:00:00.000+10:00,0.00000543,1.1050,10.50,1.0014,0.14,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,k3LobZc5BiZGYykxquAUGM8covay2ZFG5U3jZpZpump,2025-09-11T21:29:12.000Z,2025-09-12T19:00:00.000+10:00,2025-09-12T22:00:00.000+10:00,0.00027421,1.2049,20.49,1.3388,33.88,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,Aj9UZQTevreQfzm9VCQuqzjkUG7qeCov5xYjVY2kpump,2025-09-12T02:28:13.000Z,2025-09-13T10:00:00.000+10:00,2025-09-13T12:00:00.000+10:00,0.00011511,1.0264,2.64,1.0539,5.39,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,2oFymDJhPxzjPwLk4RBMpjosVoxaLFM8oj1K8rpepump,2025-09-12T07:21:27.000Z,2025-09-13T04:00:00.000+10:00,2025-09-13T05:00:00.000+10:00,0.00074665,1.2709,27.09,1.3178,31.78,0.00,0.00
