Strategy,TotalTrades,WinRate,AvgPnlPerTrade,FinalPortfolio,CompoundFactor,MaxDrawdown,MaxDrawdownPct,StdDevReturns,RiskAdjustedScore,AvgPerTradeMaxDrawdown,AvgRiskRatio,SharpeRatio,LossClampEnabled,MinPnlFloor
PT1.5_SL15_TS10@1.3_ExitCross_KijunSL_Clamp85,192,50.52,9.28,534.75,5.3475,21.66,4.04,29.65,0.1466,3.16,6.60,4.9691,Yes,0.85
PT1.5_SL20_TS10@1.3_ExitCross_KijunSL_Clamp85,192,50.52,9.28,534.75,5.3475,21.66,4.04,29.65,0.1466,3.16,6.60,4.9691,Yes,0.85
PT1.5_SL25_TS10@1.3_ExitCross_KijunSL_Clamp85,192,50.52,9.28,534.75,5.3475,21.66,4.04,29.65,0.1466,3.16,6.60,4.9691,Yes,0.85
PT1.5_SL15_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,9.28,534.75,5.3475,21.66,4.04,29.65,0.1466,3.16,6.60,4.9691,No,0.8
PT1.5_SL15_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,9.28,534.75,5.3475,21.66,4.04,29.65,0.1466,3.16,6.60,4.9691,Yes,0.8
PT2-3_SL15_TS10@1.3_ExitCross_KijunSL_Clamp85,192,50.52,9.25,533.55,5.3355,21.67,4.05,28.59,0.1517,3.16,6.60,5.1372,Yes,0.85
PT2-3_SL20_TS10@1.3_ExitCross_KijunSL_Clamp85,192,50.52,9.25,533.55,5.3355,21.67,4.05,28.59,0.1517,3.16,6.60,5.1372,Yes,0.85
PT2-3_SL25_TS10@1.3_ExitCross_KijunSL_Clamp85,192,50.52,9.25,533.55,5.3355,21.67,4.05,28.59,0.1517,3.16,6.60,5.1372,Yes,0.85
PT2-3_SL15_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,9.25,533.55,5.3355,21.67,4.05,28.59,0.1517,3.16,6.60,5.1372,No,0.8
PT2-3_SL15_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,9.25,533.55,5.3355,21.67,4.05,28.59,0.1517,3.16,6.60,5.1372,Yes,0.8
PT2_SL20_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,9.17,520.14,5.2014,22.37,4.29,31.76,0.1323,3.59,6.58,4.5844,No,0.8
PT2_SL20_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,9.17,520.14,5.2014,22.37,4.29,31.76,0.1323,3.59,6.58,4.5844,Yes,0.8
PT2_SL25_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,9.17,520.14,5.2014,22.37,4.29,31.76,0.1323,3.59,6.58,4.5844,Yes,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,9.05,515.75,5.1575,20.91,4.04,27.68,0.1502,3.16,6.60,5.1892,No,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,9.05,515.75,5.1575,20.91,4.04,27.68,0.1502,3.16,6.60,5.1892,Yes,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_KijunSL_Clamp85,192,50.52,9.05,515.75,5.1575,20.91,4.04,27.68,0.1502,3.16,6.60,5.1892,Yes,0.85
PT1.5-2_SL20_TS10@1.3_ExitCross_KijunSL_Clamp85,192,50.52,9.05,515.75,5.1575,20.91,4.04,27.68,0.1502,3.16,6.60,5.1892,Yes,0.85
PT1.5-2_SL25_TS10@1.3_ExitCross_KijunSL_Clamp85,192,50.52,9.05,515.75,5.1575,20.91,4.04,27.68,0.1502,3.16,6.60,5.1892,Yes,0.85
PT2_SL25_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,8.98,502.06,5.0206,21.68,4.31,31.95,0.1258,3.78,6.58,4.4626,No,0.8
PT1.5_SL20_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,8.85,494.07,4.9407,21.20,4.28,30.03,0.1312,3.59,6.58,4.6804,No,0.8
PT1.5_SL20_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,8.85,494.07,4.9407,21.20,4.28,30.03,0.1312,3.59,6.58,4.6804,Yes,0.8
PT1.5_SL25_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,8.85,494.07,4.9407,21.20,4.28,30.03,0.1312,3.59,6.58,4.6804,Yes,0.8
PT2-3_SL20_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,8.82,492.96,4.9296,21.20,4.29,28.98,0.1356,3.59,6.58,4.8335,No,0.8
PT2-3_SL20_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,8.82,492.96,4.9296,21.20,4.29,28.98,0.1356,3.59,6.58,4.8335,Yes,0.8
PT2-3_SL25_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,8.82,492.96,4.9296,21.20,4.29,28.98,0.1356,3.59,6.58,4.8335,Yes,0.8
PT1.5_SL25_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,8.66,476.85,4.7685,20.53,4.29,30.22,0.1247,3.78,6.58,4.5498,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,8.62,476.48,4.7648,20.46,4.28,28.08,0.1341,3.59,6.58,4.8732,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,8.62,476.48,4.7648,20.46,4.28,28.08,0.1341,3.59,6.58,4.8732,Yes,0.8
PT1.5-2_SL25_TS10@1.3_ExitCross_KijunSL_Clamp80,192,50.52,8.62,476.48,4.7648,20.46,4.28,28.08,0.1341,3.59,6.58,4.8732,Yes,0.8
PT2-3_SL25_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,8.63,475.79,4.7579,20.54,4.31,29.18,0.1288,3.78,6.58,4.6960,No,0.8
PT1.5-2_SL25_TS10@1.3_ExitCross_KijunSL_NoClamp,192,50.52,8.43,459.86,4.5986,19.82,4.30,28.29,0.1272,3.78,6.58,4.7302,No,0.8
PT1.5_SL15_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,7.36,376.31,3.7631,31.62,8.38,28.47,0.0971,3.35,6.79,4.1017,No,0.8
PT1.5_SL15_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,7.36,376.31,3.7631,31.62,8.38,28.47,0.0971,3.35,6.79,4.1017,Yes,0.8
PT1.5_SL15_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.36,376.31,3.7631,31.62,8.38,28.47,0.0971,3.35,6.79,4.1017,Yes,0.85
PT1.5_SL20_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.36,376.31,3.7631,31.62,8.38,28.47,0.0971,3.35,6.79,4.1017,Yes,0.85
PT1.5_SL25_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.36,376.31,3.7631,31.62,8.38,28.47,0.0971,3.35,6.79,4.1017,Yes,0.85
PT2_SL15_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,7.37,375.25,3.7525,31.61,8.40,29.81,0.0923,3.35,6.79,3.9247,No,0.8
PT2_SL15_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,7.37,375.25,3.7525,31.61,8.40,29.81,0.0923,3.35,6.79,3.9247,Yes,0.8
PT2_SL15_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.37,375.25,3.7525,31.61,8.40,29.81,0.0923,3.35,6.79,3.9247,Yes,0.85
PT2_SL20_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.37,375.25,3.7525,31.61,8.40,29.81,0.0923,3.35,6.79,3.9247,Yes,0.85
PT2_SL25_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.37,375.25,3.7525,31.61,8.40,29.81,0.0923,3.35,6.79,3.9247,Yes,0.85
PT1.5-2_SL15_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.06,358.10,3.5810,30.11,8.39,26.61,0.0970,3.35,6.79,4.2092,Yes,0.85
PT1.5-2_SL20_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.06,358.10,3.5810,30.11,8.39,26.61,0.0970,3.35,6.79,4.2092,Yes,0.85
PT1.5-2_SL25_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.06,358.10,3.5810,30.11,8.39,26.61,0.0970,3.35,6.79,4.2092,Yes,0.85
PT1.5-2_SL15_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,7.06,358.10,3.5810,30.11,8.39,26.61,0.0970,3.35,6.79,4.2092,No,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,7.06,358.10,3.5810,30.11,8.39,26.61,0.0970,3.35,6.79,4.2092,Yes,0.8
PT2-3_SL15_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,7.06,357.58,3.5758,30.12,8.40,27.31,0.0943,3.35,6.79,4.1055,No,0.8
PT2-3_SL15_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,7.06,357.58,3.5758,30.12,8.40,27.31,0.0943,3.35,6.79,4.1055,Yes,0.8
PT2-3_SL15_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.06,357.58,3.5758,30.12,8.40,27.31,0.0943,3.35,6.79,4.1055,Yes,0.85
PT2-3_SL20_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.06,357.58,3.5758,30.12,8.40,27.31,0.0943,3.35,6.79,4.1055,Yes,0.85
PT2-3_SL25_TS15@1.5_ExitCross_KijunSL_Clamp85,192,46.88,7.06,357.58,3.5758,30.12,8.40,27.31,0.0943,3.35,6.79,4.1055,Yes,0.85
PT1.5_SL20_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,6.93,347.31,3.4731,31.73,9.10,28.84,0.0858,3.78,6.77,3.8144,No,0.8
PT1.5_SL20_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,6.93,347.31,3.4731,31.73,9.10,28.84,0.0858,3.78,6.77,3.8144,Yes,0.8
PT1.5_SL25_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,6.93,347.31,3.4731,31.73,9.10,28.84,0.0858,3.78,6.77,3.8144,Yes,0.8
PT2_SL20_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,6.94,346.33,3.4633,31.72,9.12,30.16,0.0817,3.78,6.77,3.6542,No,0.8
PT2_SL20_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,6.94,346.33,3.4633,31.72,9.12,30.16,0.0817,3.78,6.77,3.6542,Yes,0.8
PT2_SL25_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,6.94,346.33,3.4633,31.72,9.12,30.16,0.0817,3.78,6.77,3.6542,Yes,0.8
PT2_SL25_TS10@1.3_ExitCross_FixedSL_Clamp85,192,36.46,6.86,335.89,3.3589,33.42,9.63,32.01,0.0737,5.69,1.32,3.3998,Yes,0.85
PT1.5_SL25_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,6.74,335.12,3.3512,30.73,9.10,29.03,0.0810,3.97,6.76,3.6849,No,0.8
PT2_SL25_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,6.75,334.18,3.3418,30.73,9.12,30.34,0.0772,3.97,6.76,3.5323,No,0.8
PT1.5-2_SL20_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,6.63,330.47,3.3047,30.22,9.11,27.00,0.0854,3.78,6.77,3.8977,No,0.8
PT1.5-2_SL20_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,6.63,330.47,3.3047,30.22,9.11,27.00,0.0854,3.78,6.77,3.8977,Yes,0.8
PT1.5-2_SL25_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,6.63,330.47,3.3047,30.22,9.11,27.00,0.0854,3.78,6.77,3.8977,Yes,0.8
PT2-3_SL20_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,6.64,329.99,3.2999,30.23,9.12,27.68,0.0831,3.78,6.77,3.8046,No,0.8
PT2-3_SL20_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,6.64,329.99,3.2999,30.23,9.12,27.68,0.0831,3.78,6.77,3.8046,Yes,0.8
PT2-3_SL25_TS15@1.5_ExitCross_KijunSL_Clamp80,192,46.88,6.64,329.99,3.2999,30.23,9.12,27.68,0.0831,3.78,6.77,3.8046,Yes,0.8
PT1.5-2_SL25_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,6.44,318.85,3.1885,29.27,9.11,27.20,0.0805,3.97,6.76,3.7573,No,0.8
PT2-3_SL25_TS15@1.5_ExitCross_KijunSL_NoClamp,192,46.88,6.44,318.39,3.1839,29.28,9.12,27.88,0.0783,3.97,6.76,3.6689,No,0.8
PT2-3_SL25_TS10@1.3_ExitCross_FixedSL_Clamp85,192,36.46,6.51,318.02,3.1802,31.64,9.63,29.23,0.0746,5.69,1.32,3.5345,Yes,0.85
PT1.5_SL15_TS20@2_ExitCross_KijunSL_NoClamp,192,46.88,6.32,312.12,3.1212,26.31,8.41,26.59,0.0798,3.35,6.79,3.7707,No,0.8
PT1.5_SL15_TS20@2_ExitCross_KijunSL_Clamp80,192,46.88,6.32,312.12,3.1212,26.31,8.41,26.59,0.0798,3.35,6.79,3.7707,Yes,0.8
PT1.5_SL15_TS20@2_ExitCross_KijunSL_Clamp85,192,46.88,6.32,312.12,3.1212,26.31,8.41,26.59,0.0798,3.35,6.79,3.7707,Yes,0.85
PT1.5_SL20_TS20@2_ExitCross_KijunSL_Clamp85,192,46.88,6.32,312.12,3.1212,26.31,8.41,26.59,0.0798,3.35,6.79,3.7707,Yes,0.85
PT1.5_SL25_TS20@2_ExitCross_KijunSL_Clamp85,192,46.88,6.32,312.12,3.1212,26.31,8.41,26.59,0.0798,3.35,6.79,3.7707,Yes,0.85
PT2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp85,192,35.42,6.32,305.26,3.0526,30.38,9.63,31.93,0.0643,5.85,1.31,3.1404,Yes,0.85
PT1.5_SL25_TS10@1.3_ExitCross_FixedSL_Clamp85,192,36.46,6.24,303.31,3.0331,30.15,9.62,29.34,0.0693,5.69,1.32,3.3746,Yes,0.85
PT1.5-2_SL25_TS10@1.3_ExitCross_FixedSL_Clamp85,192,36.46,6.12,298.22,2.9822,29.66,9.62,27.65,0.0717,5.69,1.32,3.5131,Yes,0.85
PT2-3_SL20_TS10@1.3_ExitCross_FixedSL_Clamp85,192,35.42,5.97,289.03,2.8903,28.77,9.63,29.14,0.0649,5.85,1.31,3.2523,Yes,0.85
PT1.5_SL20_TS20@2_ExitCross_KijunSL_NoClamp,192,46.88,5.89,287.94,2.8794,26.39,9.13,26.97,0.0697,3.78,6.77,3.4668,No,0.8
PT1.5_SL20_TS20@2_ExitCross_KijunSL_Clamp80,192,46.88,5.89,287.94,2.8794,26.39,9.13,26.97,0.0697,3.78,6.77,3.4668,Yes,0.8
PT1.5_SL25_TS20@2_ExitCross_KijunSL_Clamp80,192,46.88,5.89,287.94,2.8794,26.39,9.13,26.97,0.0697,3.78,6.77,3.4668,Yes,0.8
PT1.5_SL15_ExitCross_KijunSL_NoClamp,192,46.88,5.81,286.77,2.8677,24.17,8.41,23.35,0.0800,3.35,6.79,3.9503,No,0.8
PT1.5_SL15_ExitCross_KijunSL_Clamp80,192,46.88,5.81,286.77,2.8677,24.17,8.41,23.35,0.0800,3.35,6.79,3.9503,Yes,0.8
PT1.5_SL15_ExitCross_KijunSL_Clamp85,192,46.88,5.81,286.77,2.8677,24.17,8.41,23.35,0.0800,3.35,6.79,3.9503,Yes,0.85
PT1.5_SL20_ExitCross_KijunSL_Clamp85,192,46.88,5.81,286.77,2.8677,24.17,8.41,23.35,0.0800,3.35,6.79,3.9503,Yes,0.85
PT1.5_SL25_ExitCross_KijunSL_Clamp85,192,46.88,5.81,286.77,2.8677,24.17,8.41,23.35,0.0800,3.35,6.79,3.9503,Yes,0.85
PT1.5-2_SL15_TS20@2_ExitCross_KijunSL_NoClamp,192,46.88,5.74,281.91,2.8191,23.81,8.42,24.72,0.0736,3.35,6.79,3.6872,No,0.8
PT1.5-2_SL15_TS20@2_ExitCross_KijunSL_Clamp80,192,46.88,5.74,281.91,2.8191,23.81,8.42,24.72,0.0736,3.35,6.79,3.6872,Yes,0.8
PT1.5-2_SL15_TS20@2_ExitCross_KijunSL_Clamp85,192,46.88,5.74,281.91,2.8191,23.81,8.42,24.72,0.0736,3.35,6.79,3.6872,Yes,0.85
PT1.5-2_SL20_TS20@2_ExitCross_KijunSL_Clamp85,192,46.88,5.74,281.91,2.8191,23.81,8.42,24.72,0.0736,3.35,6.79,3.6872,Yes,0.85
PT1.5-2_SL25_TS20@2_ExitCross_KijunSL_Clamp85,192,46.88,5.74,281.91,2.8191,23.81,8.42,24.72,0.0736,3.35,6.79,3.6872,Yes,0.85
PT1.5_SL25_TS20@2_ExitCross_KijunSL_NoClamp,192,46.88,5.70,277.75,2.7775,25.55,9.13,27.17,0.0654,3.97,6.76,3.3300,No,0.8
PT2_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,192,34.38,5.81,277.45,2.7745,27.62,9.63,31.85,0.0557,6.00,1.29,2.8938,No,0.8
PT2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,192,34.38,5.81,277.45,2.7745,27.62,9.63,31.85,0.0557,6.00,1.29,2.8938,Yes,0.8
PT2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,192,34.38,5.81,277.45,2.7745,27.62,9.63,31.85,0.0557,6.00,1.29,2.8938,Yes,0.85
PT1.5_SL20_TS10@1.3_ExitCross_FixedSL_Clamp85,192,35.42,5.68,274.81,2.7481,27.33,9.62,29.21,0.0598,5.85,1.31,3.0865,Yes,0.85
PT1.5-2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp85,192,35.42,5.57,270.49,2.7049,26.91,9.62,27.53,0.0619,5.85,1.31,3.2115,Yes,0.85
PT1.5-2_SL15_ExitCross_KijunSL_NoClamp,192,46.88,5.40,265.86,2.6586,22.45,8.42,22.68,0.0731,3.35,6.79,3.7769,No,0.8
PT1.5-2_SL15_ExitCross_KijunSL_Clamp80,192,46.88,5.40,265.86,2.6586,22.45,8.42,22.68,0.0731,3.35,6.79,3.7769,Yes,0.8
PT1.5-2_SL15_ExitCross_KijunSL_Clamp85,192,46.88,5.40,265.86,2.6586,22.45,8.42,22.68,0.0731,3.35,6.79,3.7769,Yes,0.85
PT1.5-2_SL20_ExitCross_KijunSL_Clamp85,192,46.88,5.40,265.86,2.6586,22.45,8.42,22.68,0.0731,3.35,6.79,3.7769,Yes,0.85
PT1.5-2_SL25_ExitCross_KijunSL_Clamp85,192,46.88,5.40,265.86,2.6586,22.45,8.42,22.68,0.0731,3.35,6.79,3.7769,Yes,0.85
PT1.5_SL20_ExitCross_KijunSL_NoClamp,192,46.88,5.38,264.51,2.6451,24.24,9.13,23.76,0.0692,3.78,6.77,3.5955,No,0.8
PT1.5_SL20_ExitCross_KijunSL_Clamp80,192,46.88,5.38,264.51,2.6451,24.24,9.13,23.76,0.0692,3.78,6.77,3.5955,Yes,0.8
PT1.5_SL25_ExitCross_KijunSL_Clamp80,192,46.88,5.38,264.51,2.6451,24.24,9.13,23.76,0.0692,3.78,6.77,3.5955,Yes,0.8
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,192,34.38,5.46,262.69,2.6269,26.15,9.63,29.04,0.0560,6.00,1.29,2.9837,No,0.8
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,192,34.38,5.46,262.69,2.6269,26.15,9.63,29.04,0.0560,6.00,1.29,2.9837,Yes,0.8
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,192,34.38,5.46,262.69,2.6269,26.15,9.63,29.04,0.0560,6.00,1.29,2.9837,Yes,0.85
PT2_SL25_TS10@1.3_ExitCross_FixedSL_Clamp80,192,36.46,5.55,262.32,2.6232,30.79,11.16,32.97,0.0492,6.99,1.25,2.6737,Yes,0.8
PT2_SL15_TS20@2_ExitCross_KijunSL_NoClamp,192,45.83,5.41,262.13,2.6213,22.88,8.70,27.53,0.0589,3.39,7.21,3.1189,No,0.8
PT2_SL15_TS20@2_ExitCross_KijunSL_Clamp80,192,45.83,5.41,262.13,2.6213,22.88,8.70,27.53,0.0589,3.39,7.21,3.1189,Yes,0.8
PT2_SL15_TS20@2_ExitCross_KijunSL_Clamp85,192,45.83,5.41,262.13,2.6213,22.88,8.70,27.53,0.0589,3.39,7.21,3.1189,Yes,0.85
PT2_SL20_TS20@2_ExitCross_KijunSL_Clamp85,192,45.83,5.41,262.13,2.6213,22.88,8.70,27.53,0.0589,3.39,7.21,3.1189,Yes,0.85
PT2_SL25_TS20@2_ExitCross_KijunSL_Clamp85,192,45.83,5.41,262.13,2.6213,22.88,8.70,27.53,0.0589,3.39,7.21,3.1189,Yes,0.85
PT1.5-2_SL20_TS20@2_ExitCross_KijunSL_NoClamp,192,46.88,5.31,260.00,2.6000,23.87,9.14,25.11,0.0637,3.78,6.77,3.3594,No,0.8
PT1.5-2_SL20_TS20@2_ExitCross_KijunSL_Clamp80,192,46.88,5.31,260.00,2.6000,23.87,9.14,25.11,0.0637,3.78,6.77,3.3594,Yes,0.8
PT1.5-2_SL25_TS20@2_ExitCross_KijunSL_Clamp80,192,46.88,5.31,260.00,2.6000,23.87,9.14,25.11,0.0637,3.78,6.77,3.3594,Yes,0.8
PT1.5_SL25_ExitCross_KijunSL_NoClamp,192,46.88,5.19,255.12,2.5512,23.47,9.13,23.98,0.0647,3.97,6.76,3.4362,No,0.8
PT2-3_SL15_TS20@2_ExitCross_KijunSL_NoClamp,192,45.83,5.14,251.30,2.5130,21.93,8.70,25.29,0.0598,3.39,7.21,3.2285,No,0.8
PT2-3_SL15_TS20@2_ExitCross_KijunSL_Clamp80,192,45.83,5.14,251.30,2.5130,21.93,8.70,25.29,0.0598,3.39,7.21,3.2285,Yes,0.8
PT2-3_SL15_TS20@2_ExitCross_KijunSL_Clamp85,192,45.83,5.14,251.30,2.5130,21.93,8.70,25.29,0.0598,3.39,7.21,3.2285,Yes,0.85
PT2-3_SL20_TS20@2_ExitCross_KijunSL_Clamp85,192,45.83,5.14,251.30,2.5130,21.93,8.70,25.29,0.0598,3.39,7.21,3.2285,Yes,0.85
PT2-3_SL25_TS20@2_ExitCross_KijunSL_Clamp85,192,45.83,5.14,251.30,2.5130,21.93,8.70,25.29,0.0598,3.39,7.21,3.2285,Yes,0.85
PT1.5-2_SL25_TS20@2_ExitCross_KijunSL_NoClamp,192,46.88,5.12,250.77,2.5077,23.12,9.14,25.32,0.0596,3.97,6.76,3.2121,No,0.8
PT1.5_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,192,34.38,5.16,249.31,2.4931,24.79,9.62,29.10,0.0513,6.00,1.29,2.8143,No,0.8
PT1.5_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,192,34.38,5.16,249.31,2.4931,24.79,9.62,29.10,0.0513,6.00,1.29,2.8143,Yes,0.8
PT1.5_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,192,34.38,5.16,249.31,2.4931,24.79,9.62,29.10,0.0513,6.00,1.29,2.8143,Yes,0.85
PT2-3_SL25_TS10@1.3_ExitCross_FixedSL_Clamp80,192,36.46,5.20,248.30,2.4830,29.14,11.16,30.26,0.0490,6.99,1.25,2.7306,Yes,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,192,34.38,5.05,245.55,2.4555,24.43,9.62,27.41,0.0531,6.00,1.29,2.9255,No,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,192,34.38,5.05,245.55,2.4555,24.43,9.62,27.41,0.0531,6.00,1.29,2.9255,Yes,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,192,34.38,5.05,245.55,2.4555,24.43,9.62,27.41,0.0531,6.00,1.29,2.9255,Yes,0.85
PT1.5-2_SL20_ExitCross_KijunSL_NoClamp,192,46.88,4.97,245.17,2.4517,22.51,9.14,23.10,0.0628,3.78,6.77,3.4144,No,0.8
PT1.5-2_SL20_ExitCross_KijunSL_Clamp80,192,46.88,4.97,245.17,2.4517,22.51,9.14,23.10,0.0628,3.78,6.77,3.4144,Yes,0.8
PT1.5-2_SL25_ExitCross_KijunSL_Clamp80,192,46.88,4.97,245.17,2.4517,22.51,9.14,23.10,0.0628,3.78,6.77,3.4144,Yes,0.8
PT2_SL20_TS20@2_ExitCross_KijunSL_NoClamp,192,45.83,4.98,241.71,2.4171,22.89,9.40,27.88,0.0508,3.81,7.19,2.8367,No,0.8
PT2_SL20_TS20@2_ExitCross_KijunSL_Clamp80,192,45.83,4.98,241.71,2.4171,22.89,9.40,27.88,0.0508,3.81,7.19,2.8367,Yes,0.8
PT2_SL25_TS20@2_ExitCross_KijunSL_Clamp80,192,45.83,4.98,241.71,2.4171,22.89,9.40,27.88,0.0508,3.81,7.19,2.8367,Yes,0.8
PT2_SL15_ExitCross_KijunSL_NoClamp,192,45.83,4.90,241.26,2.4126,21.06,8.70,23.86,0.0592,3.39,7.21,3.2613,No,0.8
PT2_SL15_ExitCross_KijunSL_Clamp80,192,45.83,4.90,241.26,2.4126,21.06,8.70,23.86,0.0592,3.39,7.21,3.2613,Yes,0.8
PT2_SL15_ExitCross_KijunSL_Clamp85,192,45.83,4.90,241.26,2.4126,21.06,8.70,23.86,0.0592,3.39,7.21,3.2613,Yes,0.85
PT2_SL20_ExitCross_KijunSL_Clamp85,192,45.83,4.90,241.26,2.4126,21.06,8.70,23.86,0.0592,3.39,7.21,3.2613,Yes,0.85
PT2_SL25_ExitCross_KijunSL_Clamp85,192,45.83,4.90,241.26,2.4126,21.06,8.70,23.86,0.0592,3.39,7.21,3.2613,Yes,0.85
PT2-3_SL15_ExitCross_KijunSL_NoClamp,192,45.83,4.84,238.72,2.3872,20.84,8.70,23.41,0.0592,3.39,7.21,3.2798,No,0.8
PT2-3_SL15_ExitCross_KijunSL_Clamp80,192,45.83,4.84,238.72,2.3872,20.84,8.70,23.41,0.0592,3.39,7.21,3.2798,Yes,0.8
PT2-3_SL15_ExitCross_KijunSL_Clamp85,192,45.83,4.84,238.72,2.3872,20.84,8.70,23.41,0.0592,3.39,7.21,3.2798,Yes,0.85
PT2-3_SL20_ExitCross_KijunSL_Clamp85,192,45.83,4.84,238.72,2.3872,20.84,8.70,23.41,0.0592,3.39,7.21,3.2798,Yes,0.85
PT2-3_SL25_ExitCross_KijunSL_Clamp85,192,45.83,4.84,238.72,2.3872,20.84,8.70,23.41,0.0592,3.39,7.21,3.2798,Yes,0.85
PT1.5_SL25_TS10@1.3_ExitCross_FixedSL_Clamp80,192,36.46,4.93,236.73,2.3673,27.76,11.16,30.35,0.0451,6.99,1.25,2.5803,Yes,0.8
PT1.5-2_SL25_ExitCross_KijunSL_NoClamp,192,46.88,4.78,236.45,2.3645,21.80,9.14,23.32,0.0585,3.97,6.76,3.2519,No,0.8
PT2_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,192,35.42,4.96,235.96,2.3596,27.71,11.17,32.90,0.0413,7.20,1.24,2.3938,No,0.8
PT2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,192,35.42,4.96,235.96,2.3596,27.71,11.17,32.90,0.0413,7.20,1.24,2.3938,Yes,0.8
PT2_SL25_TS20@2_ExitCross_KijunSL_NoClamp,192,45.83,4.79,233.11,2.3311,22.16,9.40,28.06,0.0474,4.00,7.18,2.7100,No,0.8
