tokenAddress,tokenName,tokenSymbol,caller,alertTime,alertDateTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,athSinceCall,athSinceCallPercent,maxDrawdownFromEntry,maxDrawdownFromEntryPercent,timeToATH,hasOHLCV,strategy
65svCEvM4HdBHXKDxfhjm3yw1A6mKXkdS6HXWXDQTSNA,,,TY/ACC,2025-11-06T17:25:43.000+11:00,2025-11-06T17:25:43.000+11:00,2025-11-06T17:25:43.000+11:00,2025-11-07T17:25:43.000+11:00,1.0335795064479596,3.3579506447959595,1440,0.0001529718059702196,0.0001581085237151526,0.00016792716481460481,10.876369682208331,0.000006311796636046058,4.126117617565966,9,1,MultiTrade_15pctTrail_RSI_MACD_24h
GiN9izbpmhm5GuJ1AnA9KM4wunek1zqimT5joGUopump,,,TY/ACC,2025-11-07T05:05:02.000+11:00,2025-11-07T05:05:02.000+11:00,2025-11-07T05:05:02.000+11:00,2025-11-07T05:10:00.000+11:00,1.0652575659121326,6.525756591213261,4,0.000024060722010732648,0.000025630866163241534,0.00003045796879306464,27.85617802403355,0.000019611934008598957,81.51016415821087,4,1,MultiTrade_15pctTrail_RSI_MACD_24h
GiN9izbpmhm5GuJ1AnA9KM4wunek1zqimT5joGUopump,,,TY/ACC,2025-11-07T05:05:02.000+11:00,2025-11-07T05:05:02.000+11:00,2025-11-07T09:15:00.000+11:00,2025-11-08T05:05:02.000+11:00,0.9516761038109366,-4.8323896189063404,1190,0.000004628027875503306,0.0000044043835368873925,0.00003045796879306464,27.85617802403355,1.7923987336961725e-7,3.872921213771311,4,1,MultiTrade_15pctTrail_RSI_MACD_24h
A1akZcGPb9h53EspAuFgmzUTQFZ48uszRWRvxikzjkzr,,,TY/ACC,2025-11-07T08:42:59.000+11:00,2025-11-07T08:42:59.000+11:00,2025-11-07T08:42:59.000+11:00,2025-11-07T08:45:00.000+11:00,0.9825095878265873,-1.749041217341274,2,0.000015975356616641974,0.00001569594104479965,0.0003714221379204664,2248.2625926106707,0.0000029719608839024367,18.60340870767456,2,1,MultiTrade_15pctTrail_RSI_MACD_24h
9w4ZuWCT4tzZoCVEjLXuSVX4FNYcyBbQVJufSRdfpump,Token 9w4ZuWCT,KIMIK2,TY/ACC,2025-11-07T17:33:06.000+11:00,2025-11-07T17:33:06.000+11:00,2025-11-07T17:33:06.000+11:00,2025-11-07T17:35:00.000+11:00,0.9681272856128901,-3.1872714387109924,1,0.000022574575454266484,0.000021855062458402386,0.000030419346591626165,36.100501568831554,0.000016213785584414003,71.82321376214266,1,1,MultiTrade_15pctTrail_RSI_MACD_24h
CHDD5kgtG39Zxwh5JxHNbmWqNsgYBKZ8QFRNnvJepump,,,TY/ACC,2025-11-09T10:15:39.000+11:00,2025-11-09T10:15:39.000+11:00,2025-11-09T10:15:39.000+11:00,2025-11-09T10:20:00.000+11:00,0.8763033611747765,-12.369663882522353,4,0.0000670899298398163,0.00005879113101961096,0.0001745392809715401,162.76364696412452,0.000036130282791853216,53.85351106808095,4,1,MultiTrade_15pctTrail_RSI_MACD_24h
J71JnsB1ksX7KxT6DVreB2PNxA2AMHazbXcs7F1bpump,,,TY/ACC,2025-11-09T15:07:40.000+11:00,2025-11-09T15:07:40.000+11:00,2025-11-09T15:07:40.000+11:00,2025-11-09T15:10:00.000+11:00,1.121923117512217,12.192311751221707,2,0.000023676736779795877,0.000026563478340504762,0.00003156622133553443,34.65738844022697,0.000019001841325403154,80.255321931095,2,1,MultiTrade_15pctTrail_RSI_MACD_24h
J71JnsB1ksX7KxT6DVreB2PNxA2AMHazbXcs7F1bpump,,,TY/ACC,2025-11-09T15:07:40.000+11:00,2025-11-09T15:07:40.000+11:00,2025-11-10T04:55:00.000+11:00,2025-11-10T12:45:00.000+11:00,1.810650288989824,81.06502889898239,470,0.000004737701534387243,0.000008578320652385794,0.00003156622133553443,34.65738844022697,6.280607999452021e-8,1.3256656110280556,2,1,MultiTrade_15pctTrail_RSI_MACD_24h
J71JnsB1ksX7KxT6DVreB2PNxA2AMHazbXcs7F1bpump,,,TY/ACC,2025-11-09T15:07:40.000+11:00,2025-11-09T15:07:40.000+11:00,2025-11-10T13:05:00.000+11:00,2025-11-10T15:07:40.000+11:00,1.003013265316497,0.3013265316496927,122,0.00000839963394635955,0.000008424944272001385,0.00003156622133553443,34.65738844022697,7.367426052144166e-7,8.771127526738534,2,1,MultiTrade_15pctTrail_RSI_MACD_24h
3mLQPiA5ySspiZcCu6TwxyuatkdBB7b1i8nVPYkRpump,,,TY/ACC,2025-11-10T15:11:14.000+11:00,2025-11-10T15:11:14.000+11:00,2025-11-10T15:11:14.000+11:00,2025-11-10T15:15:00.000+11:00,1.5788661567317084,57.88661567317084,3,0.000032811785488101335,0.0000518054176491038,0.00007882193913209553,142.63122305137918,0.00002880472251646286,87.78773263316752,3,1,MultiTrade_15pctTrail_RSI_MACD_24h
3mLQPiA5ySspiZcCu6TwxyuatkdBB7b1i8nVPYkRpump,,,TY/ACC,2025-11-10T15:11:14.000+11:00,2025-11-10T15:11:14.000+11:00,2025-11-10T16:25:00.000+11:00,2025-11-10T16:35:00.000+11:00,0.8871783901232608,-11.282160987673917,10,0.000044283009343573254,0.000039286928939244635,0.00007882193913209553,142.63122305137918,0.00004027594637193478,90.95124059760855,3,1,MultiTrade_15pctTrail_RSI_MACD_24h
5kTfKSo4gTVB1J2Z2ScJAdjnaFDu48dzA2RqHvfspump,,,TY/ACC,2025-11-11T02:23:17.000+11:00,2025-11-11T02:23:17.000+11:00,2025-11-11T02:23:17.000+11:00,2025-11-11T02:50:00.000+11:00,0.8568309563108285,-14.31690436891715,26,0.00001665780480677463,0.000014272922822627821,0.000016960965546333242,2.840040561248136,0.00001129734435042796,67.8201268502882,1,1,MultiTrade_15pctTrail_RSI_MACD_24h
GPwGHNDp3n33U3jyGkNFAsbKx1fmdY3MUPwoCFx6pump,,,TY/ACC,2025-11-16T05:23:13.000+11:00,2025-11-16T05:23:13.000+11:00,2025-11-16T05:23:13.000+11:00,2025-11-16T05:25:00.000+11:00,1.1405461938191686,14.054619381916854,1,0.000018226606462022967,0.000020788286626500158,0.00002470337839145222,36.89259937498144,0.000012832046787722617,70.40283013988108,1,1,MultiTrade_15pctTrail_RSI_MACD_24h
GPwGHNDp3n33U3jyGkNFAsbKx1fmdY3MUPwoCFx6pump,,,TY/ACC,2025-11-16T05:23:13.000+11:00,2025-11-16T05:23:13.000+11:00,2025-11-16T06:20:00.000+11:00,2025-11-16T06:20:00.000+11:00,0.8415159375000001,-15.848406249999991,0,0.000007048062836218726,0.00000593105720517951,0.00002470337839145222,36.89259937498144,0.0000016535031619183763,23.460391888411113,1,1,MultiTrade_15pctTrail_RSI_MACD_24h
ESrREu1pQNwVzJ3WNX5pU6WtMp7nJV4Yoayy8DGCpump,,,TY/ACC,2025-11-16T05:49:27.000+11:00,2025-11-16T05:49:27.000+11:00,2025-11-16T05:49:27.000+11:00,2025-11-16T05:55:00.000+11:00,1.348440059613147,34.84400596131469,5,0.000009140094081460921,0.000012324869008074936,0.00001658321903304245,83.2515290264122,0.0000052057682180226225,56.95530233744104,0,1,MultiTrade_15pctTrail_RSI_MACD_24h
ESrREu1pQNwVzJ3WNX5pU6WtMp7nJV4Yoayy8DGCpump,,,TY/ACC,2025-11-16T05:49:27.000+11:00,2025-11-16T05:49:27.000+11:00,2025-11-16T06:35:00.000+11:00,2025-11-16T06:35:00.000+11:00,0.9275287194540425,-7.247128054595753,0,0.000009893206701452302,0.000009176233343092205,0.00001658321903304245,83.2515290264122,0.000005958880838014003,60.23204627008604,0,1,MultiTrade_15pctTrail_RSI_MACD_24h
6qP288uHwhcAEAphWVhhyETzaxjTCWcabSGH33sSpump,,,TY/ACC,2025-11-17T08:03:01.000+11:00,2025-11-17T08:03:01.000+11:00,2025-11-17T08:03:01.000+11:00,2025-11-17T08:05:00.000+11:00,1.0773812462813854,7.738124628138543,1,0.00003213259953196673,0.00003461906013001098,0.00006909983402811039,117.2003790756103,0.000029053935749022574,90.41887731529039,1,1,MultiTrade_15pctTrail_RSI_MACD_24h
6qP288uHwhcAEAphWVhhyETzaxjTCWcabSGH33sSpump,,,TY/ACC,2025-11-17T08:03:01.000+11:00,2025-11-17T08:03:01.000+11:00,2025-11-17T08:35:00.000+11:00,2025-11-17T08:35:00.000+11:00,1.19358628133797,19.358628133797005,0,0.00004871756028234263,0.000058148611613259725,0.00006909983402811039,117.2003790756103,0.00004563889649939847,93.68058711252829,1,1,MultiTrade_15pctTrail_RSI_MACD_24h
6qP288uHwhcAEAphWVhhyETzaxjTCWcabSGH33sSpump,,,TY/ACC,2025-11-17T08:03:01.000+11:00,2025-11-17T08:03:01.000+11:00,2025-11-17T10:40:00.000+11:00,2025-11-17T10:40:00.000+11:00,0.8415159375000001,-15.848406249999991,0,0.000014396518004839051,0.000012114899345577766,0.00006909983402811039,117.2003790756103,0.000011317854221894893,78.61521944466476,1,1,MultiTrade_15pctTrail_RSI_MACD_24h
6i7N9bij6wxCWpjqAa5vsxSMwov4ZP2pJ1kTNdnxpump,,,TY/ACC,2025-11-17T15:52:39.000+11:00,2025-11-17T15:52:39.000+11:00,2025-11-17T15:52:39.000+11:00,2025-11-17T16:00:00.000+11:00,0.9144286999862479,-8.557130001375214,7,0.000015410049568499512,0.000014091391593646648,0.000018227273859765567,19.466769252843342,0.00001002747560999934,65.07101463513153,2,1,MultiTrade_15pctTrail_RSI_MACD_24h
9YPEKLt2nn8jstTG7SiCENToG5Nm875z6DsPhYZopump,,,TY/ACC,2025-11-17T19:08:36.000+11:00,2025-11-17T19:08:36.000+11:00,2025-11-17T19:08:36.000+11:00,2025-11-17T19:10:00.000+11:00,0.8830773956802979,-11.692260431970213,1,0.00001420190032424401,0.000012541377152044578,0.000014903315068877796,5.990235905457197,0.000010519569292692957,74.07156121730442,1,1,MultiTrade_15pctTrail_RSI_MACD_24h
