TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-10-07T10:53:00.000Z,0.975827,10.00,-0.24,100.00,99.76,100.00
2,2025-10-17T14:26:46.000Z,0.945095,9.99,-0.55,99.76,99.21,99.88
