TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,0xc6a08897ca32e298555434e2154ee648d2a54444,2025-10-08T19:07:48.000Z,2025-10-12T09:00:00.000+11:00,2025-10-12T11:00:00.000+11:00,1.014084,1.41,1.0000,120,Yes
2,0xf909f5b0533f3269eea797c93d2c8e2abdbf4444,2025-10-10T12:25:20.000Z,2025-10-12T16:00:00.000+11:00,2025-10-13T14:00:00.000+11:00,1.314749,31.47,1.5365,1320,Yes
