TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-10-27T21:53:06.000Z,1.005419,10.00,0.05,100.00,100.05,100.00
