TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-07-20T12:54:29.000Z,1.099570,10.00,1.00,100.00,101.00,100.00
2,2025-07-21T07:53:54.000Z,0.977511,10.05,-0.23,101.00,100.77,100.50
3,2025-07-23T19:41:46.000Z,0.962047,10.06,-0.38,100.77,100.39,100.59
