TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,LarJmR9bQNUGUNPWaQ2tb6KrBT5DYMtpuuL9W7ELg5w,2025-07-20T12:54:29.000Z,2025-07-22T10:00:00.000+10:00,2025-07-22T12:00:00.000+10:00,1.099570,9.96,1.0000,120,Yes
2,6b1pp61Pchcjtk3xJaK9CXH84wenpAfeFhaCXCtzZHK9,2025-07-21T07:53:54.000Z,2025-07-23T12:00:00.000+10:00,2025-07-23T21:00:00.000+10:00,0.977511,-2.25,1.0000,540,No
3,AqyP1Lc8n56mfz3vLpCbKSepNwpP3YXvDcD6Bhx8bonk,2025-07-23T19:41:46.000Z,2025-07-25T13:00:00.000+10:00,2025-07-25T20:00:00.000+10:00,0.962047,-3.80,1.0000,420,No
