TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-09-12T02:35:31.000Z,1.019362,10.00,0.19,100.00,100.19,100.00
2,2025-10-05T12:25:27.000Z,0.886864,10.01,-1.13,100.19,99.06,100.10
3,2025-10-11T22:23:33.000Z,1.143669,9.98,1.43,99.06,100.49,99.75
