TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-09-01T10:58:31.000Z,1.448654,10.00,4.49,100.00,104.49,100.00
2,2025-09-03T18:23:23.000Z,1.001614,10.22,0.02,104.49,104.50,102.24
3,2025-09-06T08:55:19.000Z,1.065447,10.30,0.67,104.50,105.18,103.00
