tokenAddress,tokenName,tokenSymbol,caller,alertTime,alertDateTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,athSinceCall,athSinceCallPercent,maxDrawdownFromEntry,maxDrawdownFromEntryPercent,timeToATH,hasOHLCV,strategy
GMt7BjkLUPFA9vjvbAbb94jYTj9gHqEEnUknifuXpump,,,Croz,2025-11-05T02:33:00.000+11:00,2025-11-05T02:33:00.000+11:00,2025-11-05T03:40:00.000+11:00,2025-11-05T04:15:00.000+11:00,0.8828962287455145,-11.710377125448545,35,0.00021345405166456398,0.00018845777722509375,0.00025706937959836713,30.115063850736323,0.00016759464406506012,78.51556002714327,2,1,MACD_Cross_5m_20pctTrail_24h
6LRA6CnrH6NVgiBySqQnajRs2L1vySHTr7f1e9Dhp4RE,,,Croz,2025-11-08T04:55:57.000+11:00,2025-11-08T04:55:57.000+11:00,2025-11-08T07:10:00.000+11:00,2025-11-08T07:10:00.000+11:00,0.8466424920926832,-15.335750790731684,0,0.00003133193488344371,0.000026526947431804458,0.0002654951360867063,82.03885038189536,0.000019609952998355596,62.58774975533925,4,1,MACD_Cross_5m_20pctTrail_24h
EXvG1Go2SVFEYZXwgwrQTArDFQT4mYdgJDSLAv5wpump,,,Croz,2025-11-09T19:42:29.000+11:00,2025-11-09T19:42:29.000+11:00,2025-11-09T21:15:00.000+11:00,2025-11-09T21:20:00.000+11:00,0.930392175938603,-6.960782406139698,5,0.00004963682792043764,0.00004618171633558598,0.00008732608006613003,119.24505966429008,0.00004462480759624131,89.90261760435206,2,1,MACD_Cross_5m_20pctTrail_24h
3pCCNjTGhULvhVHsj59QqBRUzhdRJ7Dwyentoub4pump,,,Croz,2025-11-10T19:17:30.000+11:00,2025-11-10T19:17:30.000+11:00,2025-11-10T20:55:00.000+11:00,2025-11-10T21:20:00.000+11:00,0.8169747709377627,-18.30252290622373,25,0.00002827669401128782,0.000023101345612749074,0.0000337839634052319,33.69334359966694,0.000013870138177776964,49.05148449192866,2,1,MACD_Cross_5m_20pctTrail_24h
AorvqTFQK2sXNAz2mvCLqCvspyZ4rQH1vWVPCNVkpump,,,Croz,2025-11-13T08:07:37.000+11:00,2025-11-13T08:07:37.000+11:00,2025-11-13T09:20:00.000+11:00,2025-11-13T09:30:00.000+11:00,0.8563423499972164,-14.365765000278364,10,0.00003648179507513956,0.000031240906126761886,0.00011063409405583723,16.721225039633513,0.000022111299016271686,60.60913113165142,2,1,MACD_Cross_5m_20pctTrail_24h
FowAov9UEZdS8oLtBcut61teiA3yjvTkDuLbTFDLpump,,,Croz,2025-11-13T11:01:40.000+11:00,2025-11-13T11:01:40.000+11:00,2025-11-13T12:35:00.000+11:00,2025-11-13T12:35:00.000+11:00,0.792015,-20.798499999999997,0,0.000022373179210795344,0.000017719893532638075,0.00021302175902959225,78.59595943790816,0.00001628188458377299,72.77412132790128,3,1,MACD_Cross_5m_20pctTrail_24h
HakUTodhpcA6T379NtPAUFajLykY1yUq4yrnSciWpump,,,Croz,2025-11-14T07:09:50.000+11:00,2025-11-14T07:09:50.000+11:00,2025-11-14T09:50:00.000+11:00,2025-11-14T10:10:00.000+11:00,0.8749143570107315,-12.50856429892685,20,0.0005799402467332161,0.0005073980480752368,0.0010124802658559677,50.878046810028785,0.00024201798864534237,41.731538724656815,0,1,MACD_Cross_5m_20pctTrail_24h
HN5oCTgGQP4R8t2oNsUdAtrdYbPebfYzn1hHsEvEpump,,,Croz,2025-11-14T10:29:29.000+11:00,2025-11-14T10:29:29.000+11:00,2025-11-14T11:40:00.000+11:00,2025-11-15T10:29:29.000+11:00,0.9536174579526755,-4.63825420473245,1369,0.000002770421873352568,0.000002641922664322965,0.000054073511497967654,1413.22380565234,1.824056411022146e-7,6.584038440379487,0,1,MACD_Cross_5m_20pctTrail_24h
7EaX4vGJez6WrpT8T526CykvqQmtJNx1tMGf3f15pump,,,Croz,2025-11-15T02:49:51.000+11:00,2025-11-15T02:49:51.000+11:00,2025-11-15T04:10:00.000+11:00,2025-11-15T04:10:00.000+11:00,0.7920150000000001,-20.798499999999986,0,0.000026089369497504415,0.000020663171982565964,0.000053196028119148323,78.85167498879187,0.00002096896607674166,80.37360227792185,0,1,MACD_Cross_5m_20pctTrail_24h
HQAByYMAgDgimjmAiADvHn1XSex2LUNeNxypva7wpump,,,Croz,2025-11-15T19:19:15.000+11:00,2025-11-15T19:19:15.000+11:00,2025-11-15T20:30:00.000+11:00,2025-11-15T20:35:00.000+11:00,0.8193811637705406,-18.061883622945942,5,0.000056983684880551,0.00004669135803335964,0.00008027749945724656,57.617187113398025,0.00004120427436937765,72.30889763578804,0,1,MACD_Cross_5m_20pctTrail_24h
