tokenAddress,alertTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,strategy
3pqL1GCZeSszT22SxnViRL3EjDojXKGygWbLnkquRkCm,2025-07-19T06:04:46.000+10:00,2025-07-19T06:04:46.000+10:00,2025-07-19T06:10:00.000+10:00,0.7920150000000001,-20.798499999999986,5,0.000754612622574105,0.0005976645162680299,Basic_6h_20pctSL_NoClamp
12XvRbmvA3AY8La3brnQGcMR5HBp7Cn3Fxc5kKiQ86FY,2025-07-20T05:55:25.000+10:00,2025-07-20T05:55:25.000+10:00,2025-07-20T11:15:00.000+10:00,0.7920150000000001,-20.798499999999986,319,0.0007061778499012307,0.0005593034497895233,Basic_6h_20pctSL_NoClamp
BDWvvvKUS9c3C4Rz1w9tk5uD519CzD2f6n7zBk2Bbonk,2025-07-20T06:56:22.000+10:00,2025-07-20T06:56:22.000+10:00,2025-07-20T08:00:00.000+10:00,0.7920150000000002,-20.798499999999976,63,0.0016546500261394642,0.0013105076404528481,Basic_6h_20pctSL_NoClamp
4ZJf38dnj9ENz62uCG4E15RbmHi6ZQdQkXp9gEw9bonk,2025-07-21T02:46:45.000+10:00,2025-07-21T02:46:45.000+10:00,2025-07-21T02:55:00.000+10:00,0.792015,-20.798499999999997,8,0.00004848533434135712,0.00003840111207836996,Basic_6h_20pctSL_NoClamp
5bXVGNnGhCFAK9KPh1S9whFkhVxZy1mREWFbqB499xUP,2025-07-21T18:04:35.000+10:00,2025-07-21T18:04:35.000+10:00,2025-07-21T23:00:00.000+10:00,0.7920150000000001,-20.798499999999986,295,0.0006536443158215311,0.00051769610279539,Basic_6h_20pctSL_NoClamp
9YSxnbqfDbZBYnH9RadDs3w7UEgN3mSqj8DT5E8gbonk,2025-07-22T00:56:49.000+10:00,2025-07-22T00:56:49.000+10:00,2025-07-22T01:05:00.000+10:00,0.7920150000000001,-20.798499999999986,8,0.00008634575531621833,0.00006838713339677467,Basic_6h_20pctSL_NoClamp
mvKXAM1ZMSTRS3t4xUEjvxv2k4j8UMpbquUa3qebonk,2025-07-22T01:40:31.000+10:00,2025-07-22T01:40:31.000+10:00,2025-07-22T07:40:31.000+10:00,0.8642255081728918,-13.577449182710822,360,0.00013123891900939814,0.0001134200214729581,Basic_6h_20pctSL_NoClamp
Bzx6NPUUSukdSy9jCwsTJFeHwpuZtuh4ffgasb69bonk,2025-07-22T02:34:20.000+10:00,2025-07-22T02:34:20.000+10:00,2025-07-22T03:15:00.000+10:00,0.7920150000000001,-20.798499999999986,40,0.00012307888028897343,0.0000974803193720713,Basic_6h_20pctSL_NoClamp
4daoTLufDmV3ods48Zh8rymaZKBLtgEvuH9qALYLbonk,2025-07-22T04:29:00.000+10:00,2025-07-22T04:29:00.000+10:00,2025-07-22T04:35:00.000+10:00,0.7920150000000001,-20.798499999999986,6,0.007818380808319121,0.00619227487590087,Basic_6h_20pctSL_NoClamp
7TJBcvSYxi35Q3LbEiQsFE5PkVZdBYnua8jKnR4Cbonk,2025-07-22T18:19:12.000+10:00,2025-07-22T18:19:12.000+10:00,2025-07-22T18:20:00.000+10:00,0.792015,-20.798499999999997,0,0.0001555476957017712,0.00012319610821123831,Basic_6h_20pctSL_NoClamp
vLieQF5eDqUuuk8RzRaqgAHkXr7bSEBZaWk9Zfibonk,2025-07-24T10:41:22.000+10:00,2025-07-24T10:41:22.000+10:00,2025-07-24T10:45:00.000+10:00,0.7920150000000001,-20.798499999999986,3,0.003129300136916054,0.0024784526479395687,Basic_6h_20pctSL_NoClamp
