TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
47,2025-10-20T11:47:38.000Z,0.900829,15.72,-1.56,154.62,153.06,157.25
48,2025-10-20T16:04:18.000Z,0.951908,15.66,-0.75,153.06,152.31,156.62
49,2025-10-20T22:20:34.000Z,0.930694,15.59,-1.08,152.31,151.23,155.91
50,2025-10-21T13:31:24.000Z,0.927748,15.52,-1.12,151.23,150.11,155.22
51,2025-10-21T19:28:52.000Z,1.253461,15.43,3.91,150.11,154.02,154.28
52,2025-10-22T06:28:37.000Z,1.239516,15.37,3.68,154.02,157.70,153.68
53,2025-10-23T14:00:23.000Z,1.891790,15.38,13.71,157.70,171.41,153.77
54,2025-10-23T18:54:25.000Z,0.976847,15.53,-0.36,171.41,171.05,155.25
55,2025-10-24T14:39:28.000Z,0.847614,15.70,-2.39,171.05,168.66,157.01
56,2025-10-24T17:38:10.000Z,0.949623,15.84,-0.80,168.66,167.86,158.42
57,2025-10-26T12:15:10.000Z,0.929406,15.97,-1.13,167.86,166.73,159.74
58,2025-10-26T17:11:18.000Z,0.898158,16.11,-1.64,166.73,165.09,161.11
59,2025-10-27T06:43:55.000Z,1.032734,16.24,0.53,165.09,165.62,162.38
60,2025-10-27T07:44:35.000Z,0.890101,16.38,-1.80,165.62,163.82,163.82
61,2025-10-27T21:15:30.000Z,0.868843,16.52,-2.17,163.82,161.66,165.20
62,2025-10-28T08:32:42.000Z,0.815363,16.60,-3.06,161.66,158.59,165.96
63,2025-10-28T12:14:39.000Z,1.196962,16.60,3.27,158.59,161.86,166.05
64,2025-10-29T14:24:55.000Z,1.014537,16.51,0.24,161.86,162.10,165.09
65,2025-10-30T10:26:52.000Z,0.792015,16.42,-3.42,162.10,158.69,164.20
66,2025-11-01T09:39:00.000Z,0.872000,16.32,-2.09,158.69,156.60,163.20
67,2025-11-01T23:06:53.000Z,0.960719,16.21,-0.64,156.60,155.96,162.08
68,2025-11-03T01:09:18.000Z,0.916978,16.10,-1.34,155.96,154.62,161.00
69,2025-11-04T01:59:01.000Z,0.966965,16.00,-0.53,154.62,154.10,159.95
