TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,H3QfofvZV8qdcbDYruFiYaEQuHj5MU3uwVmmm2mZbonk,2025-08-03T01:15:52.000Z,2025-08-05T11:00:00.000+10:00,2025-08-05T15:00:00.000+10:00,0.983082,-1.69,1.0072,240,No
2,76FJ2YjVRhtynsM9t4HVa5KiRmHS6NGeBzJwi2t7pump,2025-08-13T09:45:23.000Z,2025-08-14T06:00:00.000+10:00,2025-08-14T08:00:00.000+10:00,1.013329,1.33,1.0000,120,Yes
