tokenAddress,tokenName,tokenSymbol,caller,alertTime,alertDateTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,athSinceCall,athSinceCallPercent,maxDrawdownFromEntry,maxDrawdownFromEntryPercent,timeToATH,hasOHLCV,strategy
56UDDutoCf2iGMhfCTjmKuyseeJCpnMhcKPjoyFQbonk,pepe,PEPE,meta maxist,2025-07-19T05:23:45.000+10:00,2025-07-19T05:23:45.000+10:00,2025-07-19T05:23:45.000+10:00,2025-07-19T05:30:00.000+10:00,0.7889633923195153,-21.10366076804847,6,0.0000561435732743593,0.00004429522402747779,0.0000823591636876937,48.163529158340815,0.0000501592819347396,89.34109286137524,1,1,MultiTrade_30pctTrail_MA_24h
8qGR2zjDDXBins24urtvRMEWiE7tUr6xJ8nUCbY6bonk,Thump,THUMP,meta maxist,2025-07-19T05:23:58.000+10:00,2025-07-19T05:23:58.000+10:00,2025-07-19T05:23:58.000+10:00,2025-07-19T05:30:00.000+10:00,0.7101346797543242,-28.98653202456758,6,0.000043196745693277835,0.00003067550716932484,0.00020309450030483284,374.87200722549704,0.000027738465260779492,64.21424766055023,1,1,MultiTrade_30pctTrail_MA_24h
GBZ9knZmAsCSPzxPqrFEKCXX5JBx1Yr3LKDxnKNqpump,Token GBZ9knZm,FART,meta maxist,2025-07-19T06:14:53.000+10:00,2025-07-19T06:14:53.000+10:00,2025-07-19T06:14:53.000+10:00,2025-07-19T06:15:00.000+10:00,0.7920150000000001,-20.798499999999986,0,0.00014193629858284563,0.00011241567752209249,0.00014644123763512453,4.207589786026422,0.00012398144827864262,87.35006444195592,0,1,MultiTrade_30pctTrail_MA_24h
4F6ELbjNxSHF7e23i9iKM9YcaPF4HuvFGhGPrQwWEUse,,,meta maxist,2025-07-20T02:00:45.000+10:00,2025-07-20T02:00:45.000+10:00,2025-07-20T02:00:45.000+10:00,2025-07-20T03:45:00.000+10:00,1.2598650092731194,25.98650092731194,104,0.000016363680144609126,0.000020616028037130337,0.00002974839478996929,83.61662080134116,0.000010811689956824674,66.0712618511215,4,1,MultiTrade_30pctTrail_MA_24h
4F6ELbjNxSHF7e23i9iKM9YcaPF4HuvFGhGPrQwWEUse,,,meta maxist,2025-07-20T02:00:45.000+10:00,2025-07-20T02:00:45.000+10:00,2025-07-20T05:45:00.000+10:00,2025-07-20T07:10:00.000+10:00,0.7920150000000002,-20.798499999999976,85,0.000014405155149028421,0.000011409098955357748,0.00002974839478996929,83.61662080134116,0.000008853164961243966,61.45831037329079,4,1,MultiTrade_30pctTrail_MA_24h
4Qtz3GigvxHYpHCMVAo4mYpWJYk8jfBr8RPVcysAbonk,Homura Akemi Grok Companion,HOMURA,meta maxist,2025-07-20T05:27:48.000+10:00,2025-07-20T05:27:48.000+10:00,2025-07-20T05:27:48.000+10:00,2025-07-20T05:40:00.000+10:00,0.8650122962915651,-13.498770370843493,12,0.00014260063222274594,0.0001233513003316264,0.0003028400710707036,114.49705044432044,0.00012389150138827256,86.88005057000784,2,1,MultiTrade_30pctTrail_MA_24h
HKZQxDqqw1U7MmzEcjc4JocEnZJ75nBKudcKs8xgbonk,ICE,ICE,meta maxist,2025-07-21T06:08:04.000+10:00,2025-07-21T06:08:04.000+10:00,2025-07-21T06:08:04.000+10:00,2025-07-21T06:10:00.000+10:00,1.6181346813880024,61.813468138800246,1,0.00012997820287678416,0.00021032223789941028,0.00041695024395510056,223.99860506683825,0.00012007863633558328,92.38367178334862,1,1,MultiTrade_30pctTrail_MA_24h
HKZQxDqqw1U7MmzEcjc4JocEnZJ75nBKudcKs8xgbonk,ICE,ICE,meta maxist,2025-07-21T06:08:04.000+10:00,2025-07-21T06:08:04.000+10:00,2025-07-21T07:05:00.000+10:00,2025-07-21T07:20:00.000+10:00,0.7368372077954142,-26.316279220458583,15,0.0001573942543474661,0.00011597394289642814,0.00041695024395510056,223.99860506683825,0.0001474946878062652,93.7103380410911,1,1,MultiTrade_30pctTrail_MA_24h
3UofsdJQyTe8PF3HMUR8KEB13wtwGkk4qyAhgLCgbonk,nice fucking tits,NFT,meta maxist,2025-07-21T20:49:56.000+10:00,2025-07-21T20:49:56.000+10:00,2025-07-21T20:49:56.000+10:00,2025-07-21T20:50:00.000+10:00,1.060545534321505,6.054553432150489,0,0.0001736558500651602,0.00018416993629541046,0.0009687522801013522,463.44659085223714,0.0001393134126170139,80.22385227145521,0,1,MultiTrade_30pctTrail_MA_24h
3UofsdJQyTe8PF3HMUR8KEB13wtwGkk4qyAhgLCgbonk,nice fucking tits,NFT,meta maxist,2025-07-21T20:49:56.000+10:00,2025-07-21T20:49:56.000+10:00,2025-07-21T21:40:00.000+10:00,2025-07-21T21:40:00.000+10:00,0.792015,-20.798499999999997,0,0.00023346393206226076,0.00018490693615229146,0.0009687522801013522,463.44659085223714,0.0001650431728170836,70.69322072973117,0,1,MultiTrade_30pctTrail_MA_24h
