Timestamp,DateTime,Open,High,Low,Close,Volume
1758877200000,2025-09-26T09:00:00.000Z,0.00008853161650375858,0.00009263379995236328,0.00008647622488876331,0.00008738456378115391,22205569.036654003
1758877500000,2025-09-26T09:05:00.000Z,0.00008738456378115391,0.00009352083864309458,0.00008671686054162102,0.0000922397819851064,9448612.999658998
1758877800000,2025-09-26T09:10:00.000Z,0.0000922397819851064,0.00009940061780454383,0.0000922397819851064,0.00009678278162355278,10644930.575181
1758878100000,2025-09-26T09:15:00.000Z,0.00009678278162355278,0.00009678278162355278,0.00008128471324881852,0.00008611531001178764,31958716.592992
1758878400000,2025-09-26T09:20:00.000Z,0.00008611531001178764,0.0000998577976970414,0.00008501425348197855,0.00009184012136026528,30457265.099114005
1758878700000,2025-09-26T09:25:00.000Z,0.00009184012136026528,0.00010233447345756311,0.00008953715095207175,0.00009860658305309216,18491004.515375998
1758879000000,2025-09-26T09:30:00.000Z,0.00009860658305309216,0.00010773102150503162,0.00009860658305309216,0.00010536311287465996,13135344.837799998
1758879300000,2025-09-26T09:35:00.000Z,0.00010536311287465996,0.0001100331271629568,0.00010089895852617013,0.00010847249652812794,16334587.453074
1758879600000,2025-09-26T09:40:00.000Z,0.00010847249652812794,0.0001207438864799878,0.00010847249652812794,0.00011363459081145085,25362254.176878005
1758879900000,2025-09-26T09:45:00.000Z,0.00011363459081145085,0.00012117571447358573,0.000113456461301562,0.00011547130348167838,11537828.147046
1758880200000,2025-09-26T09:50:00.000Z,0.00011547130348167838,0.00011806037367917647,0.00011241474513519256,0.00011806037367917647,6154901.834452999
1758880500000,2025-09-26T09:55:00.000Z,0.00011806037367917647,0.00011898749580775675,0.00010054544151443839,0.00010888121231855334,30669836.282865003
1758880800000,2025-09-26T10:00:00.000Z,0.00010888121231855334,0.00011899552273103657,0.00010888121231855334,0.00011651763465433008,16135109.711262003
1758881100000,2025-09-26T10:05:00.000Z,0.00011651763465433008,0.00011792613462202968,0.00009914511056338364,0.00009914511056338364,15666039.308770003
1758881400000,2025-09-26T10:10:00.000Z,0.00009914511056338364,0.00010543627788030848,0.0000937848783195571,0.00010256440014139944,20705202.659390002
1758881700000,2025-09-26T10:15:00.000Z,0.00010256440014139944,0.00010256440014139944,0.00008887214008491223,0.00008887214008491223,20703581.357109
1758882000000,2025-09-26T10:20:00.000Z,0.00008887214008491223,0.00009869084128935005,0.00008887214008491223,0.00009693262554528509,12377272.233641999
1758882300000,2025-09-26T10:25:00.000Z,0.00009693262554528509,0.00010924215598955528,0.00009693262554528509,0.00010571473415384832,18357103.066462
1758882600000,2025-09-26T10:30:00.000Z,0.00010571473415384832,0.00010571473415384832,0.00008996023755544291,0.00009166631420414693,19472954.377703004
1758882900000,2025-09-26T10:35:00.000Z,0.00009166631420414693,0.00009587813225168586,0.00009166631420414693,0.00009403945226848511,13373910.010153001
1758883200000,2025-09-26T10:40:00.000Z,0.00009403945226848511,0.00009403945226848511,0.00008789675172189589,0.00008789675172189589,6981305.377039
1758883500000,2025-09-26T10:45:00.000Z,0.00008789675172189589,0.0000890710742132337,0.00008427892280967436,0.00008856747740484047,14857878.734508999
1758883800000,2025-09-26T10:50:00.000Z,0.00008856747740484047,0.00009377562434992,0.00008856747740484047,0.00009252724474916565,5364439.392229
1758884100000,2025-09-26T10:55:00.000Z,0.00009252724474916565,0.00009316304894150555,0.0000913167942835445,0.0000913167942835445,3159061.8739400003
1758884400000,2025-09-26T11:00:00.000Z,0.0000913167942835445,0.0000913167942835445,0.00007065672542685836,0.00007892911260639248,67064169.46478199
