Timestamp,DateTime,Open,High,Low,Close,Volume
1759038900000,2025-09-28T05:55:00.000Z,0.000006025326456198287,0.000007437006013877675,0.000005847549475836287,0.000006995439349112572,418826061.025726
1759039200000,2025-09-28T06:00:00.000Z,0.000006995439349112572,0.000008242822714550562,0.000006995439349112572,0.000008242822714550562,83747906.7011978
1759039500000,2025-09-28T06:05:00.000Z,0.000008242822714550562,0.000009332642311158366,0.000008242822714550562,0.000009332642311158366,64900364.7737479
1759039800000,2025-09-28T06:10:00.000Z,0.000009332642311158366,0.000009369582930827584,0.000009083222561253282,0.000009369582930827584,25370838.273804035
1759040100000,2025-09-28T06:15:00.000Z,0.000009369582930827584,0.000009369582930827584,0.000009369582930827584,0.000009369582930827584,0
1759040400000,2025-09-28T06:20:00.000Z,0.000009369582930827584,0.000021312851820157503,0.000009369582930827584,0.000018962890151226152,889745509.3226893
1759040700000,2025-09-28T06:25:00.000Z,0.000018962890151226152,0.000019588441983701997,0.000012403037043728858,0.000016157527120174164,475141975.36326385
1759041000000,2025-09-28T06:30:00.000Z,0.000016157527120174164,0.000017440168463153464,0.000014580560486769136,0.000017440168463153464,116365532.06432669
1759041300000,2025-09-28T06:35:00.000Z,0.000017440168463153464,0.000018288087968664127,0.000015715456522969606,0.000018248147568991646,103193645.66101255
1759041600000,2025-09-28T06:40:00.000Z,0.000018248147568991646,0.000018606226449839475,0.00001630433943056454,0.000018127714503722705,146141913.0279064
1759041900000,2025-09-28T06:45:00.000Z,0.000018127714503722705,0.000018843066936593278,0.00001314723420598499,0.00001460300825137275,181594841.53402406
1759042200000,2025-09-28T06:50:00.000Z,0.00001460300825137275,0.00001460300825137275,0.000012028414648638652,0.000012056190267548368,63993337.54644478
1759042500000,2025-09-28T06:55:00.000Z,0.000012056190267548368,0.000012056190267548368,0.000011660826349707481,0.000011660826349707481,17995927.02604625
1759042800000,2025-09-28T07:00:00.000Z,0.000011660826349707481,0.000012095813965867203,0.000011523400494088437,0.000012095813965867203,21125421.51522108
1759043100000,2025-09-28T07:05:00.000Z,0.000012095813965867203,0.000012942296405456481,0.000012095813965867203,0.000012783069499209984,31306213.572230898
1759043400000,2025-09-28T07:10:00.000Z,0.000012783069499209984,0.000012783069499209984,0.000012090417350938905,0.000012146566395932505,20586157.420362983
1759043700000,2025-09-28T07:15:00.000Z,0.000012146566395932505,0.000014010116412971834,0.000012146566395932505,0.000014010116412971834,54883923.99489224
1759044000000,2025-09-28T07:20:00.000Z,0.000014010116412971834,0.000014527758999294047,0.000014010116412971834,0.000014527758999294047,6792329.402656842
1759044300000,2025-09-28T07:25:00.000Z,0.000014527758999294047,0.000014527758999294047,0.000013493607049191594,0.000013493607049191594,25738873.401978362
1759044600000,2025-09-28T07:30:00.000Z,0.000013493607049191594,0.000013514909004705464,0.000013493607049191594,0.000013514909004705464,3553685.73535586
1759044900000,2025-09-28T07:35:00.000Z,0.000013514909004705464,0.000013519397430821314,0.000013514909004705464,0.000013519397430821314,3843047.306138483
1759045200000,2025-09-28T07:40:00.000Z,0.000013519397430821314,0.000013519397430821314,0.000013424090623924088,0.000013424090623924088,63544.665258438
1759045500000,2025-09-28T07:45:00.000Z,0.000013424090623924088,0.00001487502137165599,0.000013424090623924088,0.00001487502137165599,35757692.38190146
1759045800000,2025-09-28T07:50:00.000Z,0.00001487502137165599,0.00001662807509538895,0.000014743423491806245,0.00001662807509538895,53367158.0935575
1759046100000,2025-09-28T07:55:00.000Z,0.00001662807509538895,0.00001662807509538895,0.00001589872369670414,0.000016293893790819796,41430790.44464037
1759046400000,2025-09-28T08:00:00.000Z,0.000016293893790819796,0.00001678829614486854,0.000016293893790819796,0.000016621280540437996,42259022.16846592
1759046700000,2025-09-28T08:05:00.000Z,0.000016621280540437996,0.00001732735665854725,0.000016621280540437996,0.0000170735755323034,34702999.500197925
1759047000000,2025-09-28T08:10:00.000Z,0.0000170735755323034,0.00001888766921291048,0.0000170735755323034,0.00001888766921291048,25022369.79570835
1759047300000,2025-09-28T08:15:00.000Z,0.00001888766921291048,0.000020457273178369253,0.00001888766921291048,0.000020457273178369253,25617102.781789437
1759047600000,2025-09-28T08:20:00.000Z,0.000020457273178369253,0.00002324068286899075,0.000018471730357874893,0.000018972552673939197,182587301.40277222
1759047900000,2025-09-28T08:25:00.000Z,0.000018972552673939197,0.000020542627353893475,0.00001857917460636054,0.00001857917460636054,45887673.99018135
1759048200000,2025-09-28T08:30:00.000Z,0.00001857917460636054,0.00001857917460636054,0.000018516740314769103,0.000018516740314769103,495058.381643882
1759048500000,2025-09-28T08:35:00.000Z,0.000018516740314769103,0.000018516740314769103,0.000015740075094839786,0.000015740075094839786,51614120.40466973
1759048800000,2025-09-28T08:40:00.000Z,0.000015740075094839786,0.000016159357777439716,0.000015583839950397067,0.000016159357777439716,21921396.418894384
1759049100000,2025-09-28T08:45:00.000Z,0.000016159357777439716,0.000016623345486956823,0.000016159357777439716,0.000016623345486956823,583565.257209708
1759049400000,2025-09-28T08:50:00.000Z,0.000016623345486956823,0.000016623345486956823,0.000015206688269756477,0.000015206688269756477,42228313.680968605
