TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,VC5nK5vv3UKqEGcipf4cS3qLVHsQN9Qw4BErNXbmaxi,2025-08-20T02:33:14.000Z,2025-08-23T05:00:00.000+10:00,2025-08-24T09:00:00.000+10:00,1.017209,1.72,1.0344,1680,Yes
2,6HjF1GMroH9g9d3bvMwRtLbmgjtLBPymiPRn9dPnpump,2025-08-27T22:14:25.000Z,2025-08-29T00:00:00.000+10:00,2025-08-30T02:00:00.000+10:00,1.000000,0.00,1.0000,1560,No
