TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,HDQeMuhaySnTn1MFF3uxxr1gLsiGWFnoRw9fE7WYpump,2025-10-06T11:37:24.000Z,2025-10-09T06:00:00.000+11:00,2025-10-10T00:00:00.000+11:00,0.982434,-1.76,1.0070,1080,No
2,0x3111c6db57d395365c8210ea1a1aad4c69224444,2025-10-07T19:56:14.000Z,2025-10-09T15:00:00.000+11:00,2025-10-09T18:00:00.000+11:00,0.801821,-19.82,1.3580,180,No
