mint,chain,entryPrice,exitPrice,pnl,pnlPercent,positionSize,tradeReturn,portfolioBefore,portfolioAfter,timestamp,holdDuration
BUYZppHmBTvXRC5feeh7JcoY53KAjQdMzrp1VKjgR2o5,solana,0.00019065936539789806,0.0002446149913598793,1.1962222878819777,19.62222878819777,10,1.962222878819777,100,101.96222287881977,1756915800,20545
