mint,chain,entryPrice,exitPrice,pnl,pnlPercent,positionSize,tradeReturn,portfolioBefore,portfolioAfter,timestamp,holdDuration
3ziWtmSWCgvJ8V1kcJKLz8axMBtC2jvCrnFca7aGpump,solana,0.000006029890242702005,0.000006042998543850256,0.9343940107605365,-6.560598923946348,10,-0.6560598923946348,100,99.34394010760536,1757448900,24995
6rV7DD28jFi41hbXnn9kJY9bTQFcuyUwfEBAuR9NceUe,solana,0.000005608897601581527,0.000005607880875348331,0.9321981393383206,-6.780186066167937,9.934394010760535,-0.6735703984758078,99.34394010760536,98.67036970912956,1757192400,24995
82n1yVoCpZRoZUVTjgUF7RSpx8Y1EuQykDXPBJfwpump,solana,0.000006208809578851012,0.000005609121470084359,0.8423129315361145,-15.768706846388547,9.867036970912956,-1.5559041343680404,98.67036970912956,97.11446557476152,1757192400,24995
EtdLQS4WrMbBiU8V2Yc1JXNDUSwQHToajNVPxsZppump,solana,0.000005807137858889069,0.0000056162488046415674,0.9017188876104503,-9.828111238954973,9.711446557476151,-0.9544517705804194,97.11446557476152,96.1600138041811,1757193000,24995
4HVXQo2aL9HxAHbqj5KL7PRs1Ujm6NdPzk7nDDeqpump,solana,0.000005659958671540102,0.000005653495288751935,0.9313024342476672,-6.869756575233277,9.61600138041811,-0.6605958871057958,96.1600138041811,95.4994179170753,1757195400,24995
4A4yiTTJddLrFom9VCxLj9q4GhTjCKCeHNfbr1vapump,solana,0.000005866659413252666,0.000005771949186532177,0.9173151929428122,-8.268480705718783,9.54994179170753,-0.7896350944547118,95.4994179170753,94.7097828226206,1757151900,24995
7hJ3D3XfyLqb582vAEh1nvsv3cBSHZir5NXWgoaepump,solana,0.000005712580954842051,0.0000057068152425603,0.9314261108884655,-6.85738891115345,9.47097828226206,-0.64946181450559,94.7097828226206,94.06032100811501,1757151900,24995
BUYZppHmBTvXRC5feeh7JcoY53KAjQdMzrp1VKjgR2o5,solana,0.00027237052199699725,0.0002446149913598793,0.7458937198067633,-25.410628019323667,9.406032100811501,-2.390131828515386,94.06032100811501,91.67018917959963,1756648800,4280
FPK639CYJMWfpSaf33ZrjMc9gg4my1K4GQaWAjzCpump,solana,0.000005964263448407556,0.000004517931061143272,0.9323671497584541,-6.763285024154586,9.167018917959963,-0.6199916176398039,91.67018917959963,91.05019756195983,1757149500,0
8xYdG32WBgFDTxYPx1Ag1xhBrm7Cs2oh9wSjiAxFpump,solana,0.00000623766908985707,0.000005678234035358412,0.8487463517129087,-15.125364828709131,9.105019756195983,-1.377167455850685,91.05019756195983,89.67303010610915,1757152200,24995
7GHtAPaEFCYZjxDHoGwpWgTdcoYdHHaDGXHLepv1pump,solana,0.000006047499183233004,0.0000056804797790579986,0.8757822994908504,-12.42177005091496,8.967303010610914,-1.113897759746862,89.67303010610915,88.55913234636229,1757152500,24995
ErTMghBqjsh12qVq6Qpi9wk117HrmMDGXA4n768Ypump,solana,0.000005857661351691539,0.0000057634340158020775,0.9173689333512836,-8.263106664871644,8.855913234636228,-0.7317735567264761,88.55913234636229,87.82735878963581,1757152500,24995
4kGBk2awHhcAsCABk7ZgTjeKAaJMptJyDCKjyqTdpump,solana,0.000005858326141777491,0.000005836756591957632,0.9289343023545346,-7.106569764546544,8.78273587896358,-0.624151252474407,87.82735878963581,87.2032075371614,1757152500,24995
3KP5n6MUCq5cwdWbQV5B9v5Dz1x62v2c4U26zmmXpump,solana,0.000006098052860942209,0.00000579358460578815,0.8858152083890809,-11.41847916109191,8.72032075371614,-0.9957280080434504,87.2032075371614,86.20747952911795,1757157600,24995
8iwkhLsrryTp4udNHMNN36mjUjb8zF9BSj2A5ew3JpXw,solana,0.000005685905638855456,0.00000564986858830372,0.9264578427381238,-7.354215726187618,8.620747952911794,-0.6339884016680363,86.20747952911795,85.57349112744991,1757133900,24995
6cEbCEwk8CC7hwDHWGW2ps15WgZXuKHoqXB33cXapump,solana,0.000006511854031864628,0.000006540134723566138,0.9323671497584541,-6.763285024154586,8.55734911274499,-0.5787579110069073,85.57349112744991,84.99473321644301,1756964400,0
365DTRxig9b5Rc1LV5g7sod6HAknNUes1BmTAU7Epump,solana,0.000006009585798593053,0.000005735323559681603,0.8898162801061551,-11.018371989384491,8.4994733216443,-0.9365035877172632,84.99473321644301,84.05822962872574,1757081400,24995
91pGcDXrbvQGtRFKiRZPBHEEuoPNkTRSTHjtLLf5pump,solana,0.000006386300994140708,0.000005759089961249831,0.8407975598549943,-15.920244014500573,8.405822962872573,-1.3382275271162356,84.05822962872574,82.72000210160951,1757081400,24995
9pnccZMXQREMrzpr27rjKutrgWTwAR5Nw5dYyddqpump,solana,0.000006212855697103281,0.0000062226179431299525,0.9338321761403436,-6.616782385965636,8.27200021016095,-0.5473402528729702,82.72000210160951,82.17266184873654,1757083500,24995
