tokenAddress,alertTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,strategy
4SngaZ3N9ELjCqh6P3MeA3r4Hi2Dx1MDn2H4ijcDbonk,2025-07-19T19:53:13.000+10:00,2025-07-19T19:53:13.000+10:00,2025-07-19T20:15:00.000+10:00,0.7920150000000001,-20.798499999999986,21,0.00013939059017279595,0.000110399438275707,Basic_6h_20pctSL_NoClamp
3Qsm1UVizsXvpV5qNQ2JYMbWL651Ld68MXGz31zYECfz,2025-07-19T20:39:09.000+10:00,2025-07-19T20:39:09.000+10:00,2025-07-19T20:50:00.000+10:00,0.792015,-20.798499999999997,10,0.000029820398159489302,0.00002361820264828792,Basic_6h_20pctSL_NoClamp
BDWvvvKUS9c3C4Rz1w9tk5uD519CzD2f6n7zBk2Bbonk,2025-07-19T23:12:35.000+10:00,2025-07-19T23:12:35.000+10:00,2025-07-20T05:12:35.000+10:00,6.46725681531221,546.725681531221,360,0.0002304701300652763,0.0014905095193905496,Basic_6h_20pctSL_NoClamp
23JSJx2yZQwkeCHCGgeAyZGhacMsinY4n32c5GnPbonk,2025-07-20T03:17:22.000+10:00,2025-07-20T03:17:22.000+10:00,2025-07-20T03:40:00.000+10:00,0.7920150000000001,-20.798499999999986,22,0.000027417212030434248,0.000021714843186284383,Basic_6h_20pctSL_NoClamp
8r6zFTaNdcA9E9tuSM6Hd2AoEpGst58cCk7nGxMVbonk,2025-07-21T02:08:04.000+10:00,2025-07-21T02:08:04.000+10:00,2025-07-21T02:10:00.000+10:00,0.7920150000000001,-20.798499999999986,1,0.00004844975617148365,0.000038372933634157627,Basic_6h_20pctSL_NoClamp
8MxjSs3kEPmfiqKN1S4o3PABp198uYyx4gLF1TvZbonk,2025-07-21T17:38:33.000+10:00,2025-07-21T17:38:33.000+10:00,2025-07-21T19:10:00.000+10:00,0.7920150000000001,-20.798499999999986,91,0.0002363778767985634,0.00018721482409261422,Basic_6h_20pctSL_NoClamp
VQNbJfi4kYaT1bCUHwwviJiYcoDh4rYpUZHHzwFbonk,2025-07-22T21:58:16.000+10:00,2025-07-22T21:58:16.000+10:00,2025-07-22T22:45:00.000+10:00,0.7920150000000001,-20.798499999999986,46,0.0004899362614630858,0.000388036868122686,Basic_6h_20pctSL_NoClamp
YbmGAxyUUg9A1Zs4epFXnuAXvFHQJXHFfapcwMvbonk,2025-07-29T03:39:35.000+10:00,2025-07-29T03:39:35.000+10:00,2025-07-29T09:39:35.000+10:00,0.9067093968322794,-9.329060316772065,360,0.000004092424598687167,0.000003710639839457224,Basic_6h_20pctSL_NoClamp
ADSkaYVeTYazX77JypE7HEvRdx1QZVAo3whhCACjjups,2025-07-30T00:30:17.000+10:00,2025-07-30T00:30:17.000+10:00,2025-07-30T00:45:00.000+10:00,0.792015,-20.798499999999997,14,0.004630385508713054,0.00366733477868337,Basic_6h_20pctSL_NoClamp
FD6vGnA4iewV1B6TVo7e6MApusSreE2sBY3LWj5Bbonk,2025-08-01T19:49:21.000+10:00,2025-08-01T19:49:21.000+10:00,2025-08-01T19:55:00.000+10:00,0.7920150000000001,-20.798499999999986,5,0.00003657237464853038,0.000028965869307255793,Basic_6h_20pctSL_NoClamp
