TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,csKFTfhGsXfkdyrY8WPTerrmWeh8HEPnU9Bmca6pump,2025-09-02T23:23:43.000Z,2025-09-04T02:00:00.000+10:00,2025-09-04T04:00:00.000+10:00,1.915569,91.56,1.0838,120,Yes
2,0x18c91371779b37fc20fdef7ccaa8c92a4e374444,2025-10-06T14:53:06.000Z,2025-10-08T01:00:00.000+11:00,2025-10-08T03:00:00.000+11:00,0.941666,-5.83,1.0000,120,No
