TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-08-05T21:41:16.000Z,0.800000,10.00,-2.00,100.00,98.00,100.00
2,2025-09-19T22:10:34.000Z,1.000000,9.90,0.00,98.00,98.00,99.00
3,2025-10-11T20:23:20.000Z,0.853440,9.87,-1.45,98.00,96.55,98.67
4,2025-10-25T21:23:49.000Z,1.250683,9.81,2.46,96.55,99.01,98.14
5,2025-10-27T13:39:30.000Z,1.000000,9.83,0.00,99.01,99.01,98.31
6,2025-11-01T02:08:38.000Z,1.151343,9.84,1.49,99.01,100.50,98.43
