TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,CpWDU4brrEPUz6KXCvSCDwSnpZ8Ums7cEC6dpYwoHxJH,2025-08-05T21:41:16.000Z,2025-08-06T16:00:00.000+10:00,2025-08-06T18:00:00.000+10:00,0.800000,-20.00,1.0848,120,No
2,5rZZrfBQKa4DbFmeDXwvzqyVS7ktcGtRkQkTEfqEpump,2025-09-19T22:10:34.000Z,2025-09-21T02:00:00.000+10:00,2025-09-21T20:00:00.000+10:00,1.000000,0.00,1.0000,1080,No
3,FcQJXLB9HxYzKea5xknW3dzwqRW4FUEeP38GdD8gpump,2025-10-11T20:23:20.000Z,2025-10-12T14:00:00.000+11:00,2025-10-12T15:00:00.000+11:00,0.853440,-14.66,1.2592,60,No
4,Eba6fC758x4eVutJdcJkJV57BmSv3XTZ5bXMjy1spump,2025-10-25T21:23:49.000Z,2025-10-27T00:00:00.000+11:00,2025-10-27T01:00:00.000+11:00,1.250683,25.07,1.0757,60,Yes
5,9tQYXbYf89dP7hHjar6cJUEkn5MHvHka3pqNu2rbpump,2025-10-27T13:39:30.000Z,2025-10-29T01:00:00.000+11:00,2025-10-29T10:00:00.000+11:00,1.000000,0.00,1.0000,540,No
6,EzhipUwUnByKvUBqiR7MhVxnyvFvha8tGcGHYNCzpump,2025-11-01T02:08:38.000Z,2025-11-02T02:00:00.000+11:00,2025-11-02T03:00:00.000+11:00,1.151343,15.13,1.0000,60,Yes
