tokenAddress,tokenName,tokenSymbol,caller,alertTime,alertDateTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,athSinceCall,athSinceCallPercent,maxDrawdownFromEntry,maxDrawdownFromEntryPercent,timeToATH,hasOHLCV,strategy
7GB6po6UVqRq8wcTM3sXdM3URoDntcBhSBVhWwVTBAGS,Token 7GB6po6U,DIVIDENDS,exy,2025-11-03T12:09:18.000+11:00,2025-11-03T12:09:18.000+11:00,2025-11-03T12:55:00.000+11:00,2025-11-03T12:55:00.000+11:00,0.8456997478902325,-15.43002521097675,0,0.00020007835588351256,0.0001692062151289788,0.00024099794423404944,79.62581097470758,0.0001337745642427051,66.86108732350333,0,1,RSI_Oversold_5m_20pctTrail_24h
5Xp87pckuRmpVR7fZv3FzSabb5GtRkcGvpTD3bDRpump,,,exy,2025-11-05T11:41:35.000+11:00,2025-11-05T11:41:35.000+11:00,2025-11-05T13:30:00.000+11:00,2025-11-05T14:05:00.000+11:00,0.9280161854046312,-7.1983814595368845,35,0.00005807671829277817,0.00005389613457088336,0.00011511058390909912,62.189342049703875,0.00005119440725940489,88.14962133590613,3,1,RSI_Oversold_5m_20pctTrail_24h
8HxW9Z3YT1gXgQcgEynZaHsEpLXRgijGfMYCkaAypump,,,exy,2025-11-06T08:13:28.000+11:00,2025-11-06T08:13:28.000+11:00,2025-11-06T09:50:00.000+11:00,2025-11-06T10:05:00.000+11:00,1.0584922325868769,5.849223258687686,15,0.000599073016208828,0.0006341141344094366,0.006072898494236559,339.27018017444334,0.000027561500659450695,4.600691387148568,1,1,RSI_Oversold_5m_20pctTrail_24h
BhGfhndVH5Aa39vvdsTtNFy8uWQ8auzyU811xaXepump,Token BhGfhndV,BEARISTA,exy,2025-11-06T19:00:15.000+11:00,2025-11-06T19:00:15.000+11:00,2025-11-06T20:55:00.000+11:00,2025-11-06T22:35:00.000+11:00,0.9869930240362944,-1.3006975963705592,100,0.00018530755501150443,0.00018289726409757674,0.00045885893308279606,232.84918562662415,0.00007683141899622438,41.46156857525558,4,1,RSI_Oversold_5m_20pctTrail_24h
vEHiuRmd8WvCkswH8Xy4VXTEMXA7JScik47XZkDbonk,,,exy,2025-11-07T22:36:07.000+11:00,2025-11-07T22:36:07.000+11:00,2025-11-07T23:50:00.000+11:00,2025-11-08T06:35:00.000+11:00,1.272092589154657,27.209258915465707,405,0.0033463109816773235,0.004256817400798568,0.005374667652504774,51.9626485347499,0.00012970969536841561,3.8761996741677374,3,1,RSI_Oversold_5m_20pctTrail_24h
FPRDDKfMuccuRDRDkpRHMqQRs5aw6tKs6chYEH1qpump,Token FPRDDKfM,EGREGORE,exy,2025-11-08T11:06:53.000+11:00,2025-11-08T11:06:53.000+11:00,2025-11-08T13:05:00.000+11:00,2025-11-08T13:05:00.000+11:00,1.0624961486489584,6.249614864895836,0,0.00001973806182030342,0.000020971614665867432,0.000032768352756568295,245.22571931781704,0.000016558459075459464,83.89100827735132,3,1,RSI_Oversold_5m_20pctTrail_24h
DBh9F2wSukCJdZeNkLYe2LMYnCwMyLcnBgeCf4pgpump,Token DBh9F2wS,PIGGER,exy,2025-11-09T06:15:46.000+11:00,2025-11-09T06:15:46.000+11:00,2025-11-09T07:30:00.000+11:00,2025-11-09T08:20:00.000+11:00,0.8361910180759434,-16.380898192405656,50,0.0013081292640864362,0.0010938459411113717,0.0036256622361968034,81.24899851768193,0.00033428979524644485,25.554798323383142,4,1,RSI_Oversold_5m_20pctTrail_24h
987JUWGDx5mtjwRFrtowFXPeYUTKDAhnwdimV63Upump,,,exy,2025-11-10T10:36:05.000+11:00,2025-11-10T10:36:05.000+11:00,2025-11-10T11:55:00.000+11:00,2025-11-10T12:50:00.000+11:00,0.9995083455634912,-0.04916544365087816,55,0.000022224249047394337,0.00002221332239675211,0.0000404366234129944,1.7308227341667592,0.000013299975934041845,59.84443346400129,8,1,RSI_Oversold_5m_20pctTrail_24h
EhEUGFB8DqkMr1PWd5FZShXUhLiz2D8NHmUoCbXipump,,,exy,2025-11-10T18:39:14.000+11:00,2025-11-10T18:39:14.000+11:00,2025-11-10T21:10:00.000+11:00,2025-11-10T21:15:00.000+11:00,1.2004733341607163,20.047333416071634,5,0.00001814066965227531,0.000021777390181375065,0.000027810937273359263,69.04702601087335,0.000013188601098784788,72.70184260882891,0,1,RSI_Oversold_5m_20pctTrail_24h
5xL15htnLsMN44DyUQyztEYSFBn6pgF41cngBkKMpump,,,exy,2025-11-11T11:34:53.000+11:00,2025-11-11T11:34:53.000+11:00,2025-11-11T12:45:00.000+11:00,2025-11-11T12:45:00.000+11:00,0.8143601695439115,-18.563983045608843,0,0.00034581073561927556,0.000281614489289018,0.001694090980398426,36.930381790154996,0.000278622383220411,80.57077312000041,0,1,RSI_Oversold_5m_20pctTrail_24h
DrFHT3r3XJ1JZpG6MUX71CzYqTFaM9xJ2HJsSHMEpump,,,exy,2025-11-12T03:07:21.000+11:00,2025-11-12T03:07:21.000+11:00,2025-11-12T05:10:00.000+11:00,2025-11-12T05:20:00.000+11:00,1.07385217662168,7.385217662167998,10,0.00004384769638821667,0.00004708594420633305,0.00013863363844785823,178.70886916067255,0.00003953004877514042,90.15307993640333,2,1,RSI_Oversold_5m_20pctTrail_24h
7dHrUD4RVi1rEs77e41xpsSm3HFp9nQXgPMnqbqbpump,,,exy,2025-11-13T07:35:15.000+11:00,2025-11-13T07:35:15.000+11:00,2025-11-13T09:35:00.000+11:00,2025-11-13T10:10:00.000+11:00,0.8281400081970525,-17.185999180294754,35,0.000007513455354145247,0.000006222192978570033,0.00013564440706238364,4.378289318592099,0.000003258208563651942,43.364982023275836,29,1,RSI_Oversold_5m_20pctTrail_24h
DvWfXV7MeLjKk3Xec7TQNsBHfQkRETBkuxSH3MFGpump,,,exy,2025-11-13T23:14:27.000+11:00,2025-11-13T23:14:27.000+11:00,2025-11-14T01:15:00.000+11:00,2025-11-14T02:45:00.000+11:00,0.792015,-20.798499999999997,90,0.000050251500636717314,0.000039799942276789665,0.00005603864874439374,18.75935266385018,0.000014696003165720632,29.24490409144655,0,1,RSI_Oversold_5m_20pctTrail_24h
