TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-08-11T01:27:47.000Z,0.997820,10.00,-0.02,100.00,99.98,100.00
2,2025-08-12T08:39:45.000Z,1.014804,10.00,0.15,99.98,100.13,99.99
3,2025-08-13T04:43:37.000Z,1.474582,10.00,4.75,100.13,104.87,100.03
4,2025-08-19T09:15:25.000Z,0.837114,10.12,-1.65,104.87,103.22,101.24
5,2025-08-26T19:01:39.000Z,1.004891,10.16,0.05,103.22,103.27,101.64
6,2025-09-08T09:43:59.000Z,1.000000,10.19,0.00,103.27,103.27,101.91
