TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,CFE79emBnGNMtkbYSU39tv9eMH2i7uiVMscaerYxbonk,2025-07-31T22:42:25.000Z,2025-08-04T16:00:00.000+10:00,2025-08-04T18:00:00.000+10:00,1.003430,0.34,1.0080,120,Yes
