TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,4LU98nm9PuMN9VX2S778AyiAwKV67Suevx8uyGqMpump,2025-08-24T15:09:03.000Z,2025-08-27T12:00:00.000+10:00,2025-08-27T19:00:00.000+10:00,1.004143,0.41,1.0385,420,Yes
2,HGqLNY7T4a7dk7CiXHDKS7WEn8iydZjWRMhSH5hdpump,2025-09-09T04:00:32.000Z,2025-09-11T16:00:00.000+10:00,2025-09-12T04:00:00.000+10:00,1.000000,0.00,1.0000,720,No
3,534urKEBRhRPvHDPDCbMZpmvYis7QNdTZqGZ535xpump,2025-09-15T05:03:12.000Z,2025-09-16T08:00:00.000+10:00,2025-09-16T10:00:00.000+10:00,1.269127,26.91,1.1893,120,Yes
4,HZT7hRjvVeTrJ87LNM5SvnddT8WtkzP7E2Pfwtpppump,2025-09-19T04:35:57.000Z,2025-09-21T16:00:00.000+10:00,2025-09-22T06:00:00.000+10:00,1.000000,0.00,1.0000,840,No
5,AjMCGmWE8LmgE4nGQDgsucnSiuWYmHoAD9wtWd99pump,2025-09-20T05:44:58.000Z,2025-09-25T17:00:00.000+10:00,2025-09-25T20:00:00.000+10:00,0.951267,-4.87,1.0000,180,No
