TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-08-24T15:09:03.000Z,1.004143,10.00,0.04,100.00,100.04,100.00
2,2025-09-09T04:00:32.000Z,1.000000,10.00,0.00,100.04,100.04,100.02
3,2025-09-15T05:03:12.000Z,1.269127,10.00,2.69,100.04,102.73,100.03
4,2025-09-19T04:35:57.000Z,1.000000,10.07,0.00,102.73,102.73,100.70
5,2025-09-20T05:44:58.000Z,0.951267,10.11,-0.49,102.73,102.24,101.11
