TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
76,2025-08-08T21:52:40.000Z,0.962385,19.57,-0.74,203.38,202.64,195.70
77,2025-08-09T08:56:49.000Z,0.997189,19.69,-0.06,202.64,202.59,196.91
78,2025-08-09T16:58:12.000Z,1.096748,19.81,1.92,202.59,204.50,198.12
79,2025-08-09T21:52:38.000Z,1.038685,19.97,0.77,204.50,205.27,199.68
80,2025-08-09T23:50:30.000Z,1.411112,20.09,8.26,205.27,213.53,200.85
81,2025-08-11T07:17:19.000Z,1.039365,20.32,0.80,213.53,214.33,203.21
82,2025-08-11T12:29:36.000Z,1.395303,20.49,8.10,214.33,222.43,204.88
83,2025-08-11T20:19:26.000Z,1.201916,20.74,4.19,222.43,226.62,207.37
84,2025-08-12T08:07:12.000Z,0.963680,20.99,-0.76,226.62,225.86,209.89
85,2025-08-12T12:12:03.000Z,1.014808,21.21,0.31,225.86,226.17,212.11
86,2025-08-13T06:36:38.000Z,1.335588,21.44,7.19,226.17,233.36,214.39
87,2025-08-13T09:18:14.000Z,0.931455,21.75,-1.49,233.36,231.87,217.47
88,2025-08-13T17:18:54.000Z,1.005230,22.04,0.12,231.87,231.99,220.40
89,2025-08-15T13:17:12.000Z,0.994563,22.31,-0.12,231.99,231.87,223.14
90,2025-08-15T19:58:58.000Z,0.987130,22.58,-0.29,231.87,231.58,225.80
91,2025-08-16T20:23:27.000Z,1.150000,22.76,3.41,231.58,234.99,227.61
92,2025-08-16T23:16:39.000Z,0.959870,22.97,-0.92,234.99,234.07,229.67
93,2025-08-17T12:12:17.000Z,0.911390,23.08,-2.05,234.07,232.02,230.84
94,2025-08-17T14:35:20.000Z,1.009929,23.14,0.23,232.02,232.25,231.38
95,2025-08-17T21:16:06.000Z,1.219239,23.20,5.09,232.25,237.34,232.02
96,2025-08-18T16:55:13.000Z,0.994719,23.31,-0.12,237.34,237.22,233.14
97,2025-08-19T04:07:16.000Z,0.877520,23.35,-2.86,237.22,234.36,233.52
98,2025-08-20T06:56:40.000Z,0.987919,23.38,-0.28,234.36,234.07,233.77
99,2025-08-20T14:02:38.000Z,1.164581,23.40,3.85,234.07,237.93,233.98
100,2025-08-21T00:36:15.000Z,1.001136,23.46,0.03,237.93,237.95,234.58
101,2025-08-21T07:11:51.000Z,0.904699,23.52,-2.24,237.95,235.71,235.22
102,2025-08-21T18:46:01.000Z,1.066695,23.53,1.57,235.71,237.28,235.29
103,2025-08-22T10:25:03.000Z,0.978742,23.56,-0.50,237.28,236.78,235.61
104,2025-08-22T13:28:45.000Z,0.971522,23.61,-0.67,236.78,236.11,236.09
105,2025-08-23T07:13:38.000Z,0.978811,23.65,-0.50,236.11,235.61,236.47
106,2025-08-23T21:15:03.000Z,1.270784,23.63,6.40,235.61,242.00,236.30
107,2025-08-23T21:45:42.000Z,1.088072,23.68,2.09,242.00,244.09,236.78
108,2025-08-23T22:56:48.000Z,0.955593,23.78,-1.06,244.09,243.03,237.75
109,2025-08-24T10:57:49.000Z,1.204549,23.86,4.88,243.03,247.92,238.65
110,2025-08-24T22:47:38.000Z,0.800000,23.96,-4.79,247.92,243.12,239.65
111,2025-08-26T00:13:00.000Z,1.109313,24.02,2.63,243.12,245.75,240.16
112,2025-08-26T06:53:33.000Z,0.956745,24.12,-1.04,245.75,244.70,241.17
113,2025-08-26T07:06:07.000Z,0.932792,24.19,-1.63,244.70,243.08,241.91
114,2025-08-26T07:06:22.000Z,1.000000,24.25,0.00,243.08,243.08,242.54
115,2025-08-26T15:05:38.000Z,0.992633,24.32,-0.18,243.08,242.90,243.24
116,2025-08-27T10:39:33.000Z,0.991151,24.40,-0.22,242.90,242.68,243.97
117,2025-08-28T17:09:24.000Z,1.278572,24.40,6.80,242.68,249.48,244.04
118,2025-08-28T21:21:02.000Z,0.897052,24.46,-2.52,249.48,246.96,244.57
119,2025-08-29T13:44:37.000Z,1.119469,24.50,2.93,246.96,249.89,244.97
120,2025-08-30T01:58:41.000Z,0.942737,24.52,-1.40,249.89,248.49,245.17
121,2025-08-30T15:55:57.000Z,1.000000,24.57,0.00,248.49,248.49,245.70
122,2025-08-31T10:08:57.000Z,1.000000,24.60,0.00,248.49,248.49,245.98
123,2025-08-31T17:18:45.000Z,1.116169,24.64,2.86,248.49,251.35,246.35
124,2025-09-01T13:18:26.000Z,0.995972,24.72,-0.10,251.35,251.25,247.18
125,2025-09-01T19:08:20.000Z,0.926741,24.80,-1.82,251.25,249.43,248.00
126,2025-09-02T09:55:09.000Z,1.419319,24.87,10.43,249.43,259.86,248.65
127,2025-09-02T12:14:12.000Z,1.000867,25.04,0.02,259.86,259.88,250.37
128,2025-09-02T23:33:43.000Z,0.914307,25.14,-2.15,259.88,257.73,251.41
129,2025-09-03T18:14:33.000Z,0.866352,25.25,-3.37,257.73,254.35,252.48
130,2025-09-03T19:27:44.000Z,1.006362,25.29,0.16,254.35,254.51,252.93
131,2025-09-03T22:12:15.000Z,1.424709,25.35,10.77,254.51,265.28,253.53
132,2025-09-04T07:10:38.000Z,0.800000,25.52,-5.10,265.28,260.18,255.21
133,2025-09-04T12:12:22.000Z,0.859569,25.64,-3.60,260.18,256.58,256.38
134,2025-09-04T12:57:42.000Z,1.000000,25.69,0.00,256.58,256.58,256.90
135,2025-09-04T15:04:03.000Z,1.114052,25.74,2.94,256.58,259.51,257.44
136,2025-09-04T19:26:30.000Z,0.985695,25.84,-0.37,259.51,259.14,258.44
137,2025-09-05T11:56:48.000Z,1.094366,25.84,2.44,259.14,261.58,258.37
138,2025-09-05T16:10:23.000Z,1.012502,25.85,0.32,261.58,261.90,258.54
139,2025-09-06T14:44:28.000Z,0.958079,25.90,-1.09,261.90,260.82,258.96
140,2025-09-06T15:22:40.000Z,0.981787,25.96,-0.47,260.82,260.35,259.61
141,2025-09-08T17:13:00.000Z,0.800000,26.02,-5.20,260.35,255.14,260.19
142,2025-09-10T01:19:24.000Z,1.695776,25.92,18.03,255.14,273.17,259.18
143,2025-09-10T15:00:36.000Z,1.023575,26.05,0.61,273.17,273.79,260.48
144,2025-09-11T18:01:31.000Z,0.973304,26.22,-0.70,273.79,273.09,262.20
145,2025-09-12T14:13:34.000Z,0.963890,26.38,-0.95,273.09,272.14,263.85
146,2025-09-13T05:11:37.000Z,1.000000,26.51,0.00,272.14,272.14,265.11
147,2025-09-13T21:04:20.000Z,0.931044,26.64,-1.84,272.14,270.30,266.41
148,2025-09-13T23:28:17.000Z,0.911331,26.73,-2.37,270.30,267.93,267.28
149,2025-09-14T01:20:51.000Z,0.800000,26.79,-5.36,267.93,262.57,267.89
150,2025-09-14T09:44:44.000Z,1.000000,26.81,0.00,262.57,262.57,268.06
151,2025-09-14T17:54:06.000Z,0.890524,26.83,-2.94,262.57,259.63,268.28
152,2025-09-14T20:17:05.000Z,0.800000,26.87,-5.37,259.63,254.26,268.73
153,2025-09-15T09:02:42.000Z,1.159994,26.68,4.27,254.26,258.53,266.84
154,2025-09-15T15:30:13.000Z,0.970268,26.53,-0.79,258.53,257.74,265.31
155,2025-09-16T06:47:03.000Z,0.948168,26.38,-1.37,257.74,256.37,263.78
156,2025-09-17T16:31:46.000Z,0.995420,26.22,-0.12,256.37,256.25,262.20
157,2025-09-18T08:20:29.000Z,0.949487,26.06,-1.32,256.25,254.94,260.62
158,2025-09-20T20:39:55.000Z,1.299245,25.91,7.75,254.94,262.69,259.08
159,2025-09-23T17:33:56.000Z,1.315811,25.86,8.17,262.69,270.85,258.56
160,2025-09-23T17:40:11.000Z,1.775803,25.94,20.12,270.85,290.98,259.38
161,2025-09-25T22:05:50.000Z,0.943685,26.22,-1.48,290.98,289.50,262.22
162,2025-09-29T00:02:52.000Z,1.353656,26.52,9.38,289.50,298.88,265.21
163,2025-10-06T19:09:58.000Z,0.987781,26.97,-0.33,298.88,298.55,269.67
164,2025-10-09T00:05:25.000Z,1.031495,27.37,0.86,298.55,299.41,273.68
165,2025-10-12T16:39:52.000Z,0.912322,27.78,-2.44,299.41,296.98,277.84
166,2025-10-13T14:15:11.000Z,1.002938,28.19,0.08,296.98,297.06,281.90
167,2025-10-13T14:50:32.000Z,1.001962,28.60,0.06,297.06,297.12,285.98
168,2025-10-14T11:06:59.000Z,0.812332,29.02,-5.45,297.12,291.67,290.20
169,2025-10-14T17:36:25.000Z,1.000000,29.31,0.00,291.67,291.67,293.10
170,2025-10-16T09:17:53.000Z,1.000000,29.52,0.00,291.67,291.67,295.18
171,2025-10-17T14:24:32.000Z,1.032238,29.52,0.95,291.67,292.62,295.25
172,2025-10-18T16:15:50.000Z,0.967761,29.56,-0.95,292.62,291.67,295.56
173,2025-10-21T08:02:45.000Z,0.973233,29.48,-0.79,291.67,290.88,294.84
174,2025-10-22T10:41:59.000Z,0.963988,29.41,-1.06,290.88,289.82,294.07
175,2025-10-22T14:31:21.000Z,1.000000,29.31,0.00,289.82,289.82,293.11
176,2025-10-25T09:48:24.000Z,0.886924,29.24,-3.31,289.82,286.51,292.40
177,2025-10-26T16:48:33.000Z,0.937588,29.13,-1.82,286.51,284.69,291.34
178,2025-10-26T20:00:32.000Z,1.010209,29.01,0.30,284.69,284.99,290.10
179,2025-10-28T15:46:21.000Z,1.428478,28.94,12.40,284.99,297.39,289.43
180,2025-10-29T12:01:59.000Z,0.982498,29.00,-0.51,297.39,296.89,290.01
181,2025-10-29T18:00:18.000Z,1.028141,29.05,0.82,296.89,297.70,290.53
182,2025-10-30T03:25:39.000Z,0.904117,29.10,-2.79,297.70,294.91,291.04
183,2025-10-30T09:36:36.000Z,1.103591,29.14,3.02,294.91,297.93,291.36
184,2025-10-31T16:38:48.000Z,0.968270,29.21,-0.93,297.93,297.00,292.07
185,2025-10-31T19:24:46.000Z,0.917099,29.28,-2.43,297.00,294.58,292.78
186,2025-11-01T00:28:10.000Z,1.122457,29.33,3.59,294.58,298.17,293.26
187,2025-11-01T06:21:24.000Z,0.991802,29.44,-0.24,298.17,297.93,294.43
188,2025-11-01T15:23:05.000Z,1.000000,29.57,0.00,297.93,297.93,295.75
189,2025-11-02T15:30:16.000Z,1.110502,29.70,3.28,297.93,301.21,297.04
