tokenAddress,tokenName,tokenSymbol,caller,alertTime,alertDateTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,athSinceCall,athSinceCallPercent,maxDrawdownFromEntry,maxDrawdownFromEntryPercent,timeToATH,hasOHLCV,strategy
ewDFAMQoWUERpWtrD7Foegt33TztkKrB8r6pKD5bonk,,,meta maxist,2025-11-06T06:24:39.000+11:00,2025-11-06T06:24:39.000+11:00,2025-11-06T07:40:00.000+11:00,2025-11-06T07:50:00.000+11:00,0.85016716973344,-14.983283026656002,10,0.000022221169323127682,0.000018891708631611,0.0002636440172147223,309.1958757894857,0.000014970720323574579,67.3714335455476,0,1,RSI_Oversold_5m_20pctTrail_24h
478ry46e1ettBS2MMZHyJwhvv2ahjKRudfLam3B1pump,Token 478ry46e,CHAD,meta maxist,2025-11-07T12:27:40.000+11:00,2025-11-07T12:27:40.000+11:00,2025-11-07T13:55:00.000+11:00,2025-11-07T13:55:00.000+11:00,0.8091343509627091,-19.086564903729087,0,0.00009887691654766335,0.00008000470969598754,0.0001843144950968569,28.73597118395004,0.0000869045866155267,87.89168356967784,2,1,RSI_Oversold_5m_20pctTrail_24h
56R6sfGi443LUjjDrpXcdTfj6V5PLqou91scgu6upump,Token 56R6sfGi,TGDOG,meta maxist,2025-11-08T08:10:04.000+11:00,2025-11-08T08:10:04.000+11:00,2025-11-08T09:20:00.000+11:00,2025-11-08T09:20:00.000+11:00,0.8002304326026369,-19.976956739736305,0,0.00017751517297463475,0.00014205304366302388,0.0004074251150619524,90.0640958203683,0.00016540580023258084,93.17840129430274,4,1,RSI_Oversold_5m_20pctTrail_24h
4CrRnKWXQ2fLrFqqHvnqmoq8QFKKpJiJbqsW5Nv4pump,Token 4CrRnKWX,KIRKIFY,meta maxist,2025-11-09T01:51:40.000+11:00,2025-11-09T01:51:40.000+11:00,2025-11-09T05:05:00.000+11:00,2025-11-09T06:20:00.000+11:00,0.8316462872430542,-16.835371275694577,75,0.00038028528775219263,0.00031626284765226754,0.0007105853174841682,111.4688211750933,0.00023859151889173328,62.74013919970734,3,1,RSI_Oversold_5m_20pctTrail_24h
GhqGTPnsyUnHquVeUQcgKLs68Qa8hZCTdwTc1m3Upump,Token GhqGTPns,0,meta maxist,2025-11-09T07:25:53.000+11:00,2025-11-09T07:25:53.000+11:00,2025-11-09T08:35:00.000+11:00,2025-11-09T08:40:00.000+11:00,1.2515881848688848,25.158818486888478,5,0.00010009782189251311,0.00012528125121177941,0.00021473698386837296,37.56111000362124,0.00008356768829897216,83.48602069354585,4,1,RSI_Oversold_5m_20pctTrail_24h
64zzkzfEv2CBDsaiMABssTbB5V6LKvrSnhQuiShopump,,,meta maxist,2025-11-09T23:18:16.000+11:00,2025-11-09T23:18:16.000+11:00,2025-11-10T00:40:00.000+11:00,2025-11-10T00:40:00.000+11:00,0.8302875067474569,-16.971249325254313,0,0.00002504615065494909,0.000020795505980918866,0.00006216958421312359,53.1215008678966,0.000011677649000342483,46.62452590508151,1,1,RSI_Oversold_5m_20pctTrail_24h
DQSmLyJgGyw83J3WhuVBzaFBRT2xaqF4mwkC9QD4o2AU,,,meta maxist,2025-11-13T22:41:24.000+11:00,2025-11-13T22:41:24.000+11:00,2025-11-14T00:40:00.000+11:00,2025-11-14T01:40:00.000+11:00,0.8193594323530682,-18.06405676469318,60,0.00006911166619593656,0.00005662729558327731,0.00043141472923857363,417.82417162609863,0.00002335772369223674,33.79707794341972,3,1,RSI_Oversold_5m_20pctTrail_24h
CUc1tBi1tCTMSjw9ANbEGG4JpyuH79fX6JahoQ4ypump,,,meta maxist,2025-11-14T23:31:34.000+11:00,2025-11-14T23:31:34.000+11:00,2025-11-15T00:50:00.000+11:00,2025-11-15T01:00:00.000+11:00,0.8442807428419842,-15.571925715801582,10,0.00010700768234129141,0.00009034452553690458,0.0003159985318171633,146.40254499972804,0.00007128136490212745,66.61331536438844,3,1,RSI_Oversold_5m_20pctTrail_24h
B4NmgmtgTvKkw8Gv2n16EaKnyCGa4Fmi7hpn79tUymmG,,,meta maxist,2025-11-15T04:15:39.000+11:00,2025-11-15T04:15:39.000+11:00,2025-11-15T06:45:00.000+11:00,2025-11-15T06:50:00.000+11:00,0.8078849227547775,-19.21150772452225,5,0.00008364998812519016,0.00006757956419495731,0.0003611288742433458,17.70651991521892,0.0000716506490784019,85.6553009561339,4,1,RSI_Oversold_5m_20pctTrail_24h
GV1uiHtqnFqHYijcBzt2A56Fe9LjoCnszjVbekzvpump,,,meta maxist,2025-11-16T00:45:14.000+11:00,2025-11-16T00:45:14.000+11:00,2025-11-16T01:15:00.000+11:00,2025-11-16T03:35:00.000+11:00,0.7920150000000002,-20.798499999999976,140,0.00015398798682429965,0.00012196079538464772,0.00017746631963113196,25.83971604044255,0.000147341616670834,95.68383853147638,4,1,RSI_Oversold_5m_20pctTrail_24h
4SkFDZZ1SxSw3M79ohRPfmdxYKKCd21hxQnhYeWNpump,,,meta maxist,2025-11-16T08:13:01.000+11:00,2025-11-16T08:13:01.000+11:00,2025-11-16T10:00:00.000+11:00,2025-11-16T10:05:00.000+11:00,0.7922122390783441,-20.778776092165586,5,0.00016590688709221916,0.00013143346650184497,0.0005972924166375877,141.13750271484747,0.000049946148482295035,30.104927744520047,1,1,RSI_Oversold_5m_20pctTrail_24h
