TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-07-31T21:24:44.000Z,0.999278,10.00,-0.01,100.00,99.99,100.00
2,2025-08-01T21:45:50.000Z,1.021971,10.00,0.22,99.99,100.21,100.00
3,2025-10-16T10:35:46.000Z,1.000000,10.01,0.00,100.21,100.21,100.07
4,2025-10-20T17:47:56.000Z,0.983874,10.01,-0.16,100.21,100.05,100.10
5,2025-10-21T15:49:11.000Z,0.978400,10.01,-0.22,100.05,99.83,100.09
6,2025-10-23T20:41:26.000Z,1.182388,10.01,1.82,99.83,101.66,100.05
