TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,A22yoVDPTMLe5B1pdSAVaPkzuwjvA9YHqfGEFDcTbonk,2025-07-31T21:24:44.000Z,2025-08-01T18:00:00.000+10:00,2025-08-01T20:00:00.000+10:00,0.999278,-0.07,1.1069,120,No
2,Anbp9dTWTXS9eeCPKiXZCSBY2bUpPVwMB9UDaDCDjups,2025-08-01T21:45:50.000Z,2025-08-03T08:00:00.000+10:00,2025-08-03T10:00:00.000+10:00,1.021971,2.20,1.0965,120,Yes
3,7mKoCVTYurjL9Shq58LHUUr2YG56wBJ9Q2dwxMyDpump,2025-10-16T10:35:46.000Z,2025-10-18T01:00:00.000+11:00,2025-10-18T18:00:00.000+11:00,1.000000,0.00,1.0000,1020,No
4,6qjmEYdre48o1sMW9HLNHX4qW7mHaDzkyRRX2Rtmpump,2025-10-20T17:47:56.000Z,2025-10-25T23:00:00.000+11:00,2025-10-26T02:00:00.000+11:00,0.983874,-1.61,1.0000,180,No
5,AzHzhLmpkXKi5s5HU8D2mAJRtYecvTtipWnPQHyopump,2025-10-21T15:49:11.000Z,2025-10-23T23:00:00.000+11:00,2025-10-24T10:00:00.000+11:00,0.978400,-2.16,1.0029,660,No
6,8LeuS6PwwGa8cEg4ARA2sKnBiWSCQr8ztNXLH6nvpump,2025-10-23T20:41:26.000Z,2025-10-24T23:00:00.000+11:00,2025-10-25T01:00:00.000+11:00,1.182388,18.24,1.0870,120,Yes
