TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,HCrJxauTiVbke6dnNJVVGyzpFDqgPGuan9d3tbR65HJ,2025-08-04T19:51:15.000Z,2025-08-06T06:00:00.000+10:00,2025-08-06T08:00:00.000+10:00,1.063514,6.35,1.0000,120,Yes
2,0xa20d3731b25c26d0b2b8e09fca2f4f3a8ea24444,2025-09-08T10:24:51.000Z,2025-09-09T04:00:00.000+10:00,2025-09-09T05:00:00.000+10:00,0.851510,-14.85,1.0000,60,No
3,0x3aa50e3f3540eabdc7e97ed2baafd67800a34444,2025-09-21T08:51:40.000Z,2025-09-28T13:00:00.000+10:00,2025-09-29T07:00:00.000+10:00,1.000000,0.00,1.0000,1080,No
4,0xd7b5EFfAcDC7d0CC4584d71212bdc4942B954444,2025-09-22T10:52:27.000Z,2025-09-25T07:00:00.000+10:00,2025-09-26T01:00:00.000+10:00,0.979147,-2.09,1.0000,1080,No
5,0x92676c64e8835d18ea61f2c9440b7f9b95014444,2025-09-25T22:50:07.000Z,2025-09-29T06:00:00.000+10:00,2025-09-29T21:00:00.000+10:00,0.994073,-0.59,1.0493,900,No
6,0xd8ddd7b9133fc589e23fb9f9947d782b687d4444,2025-09-26T07:21:11.000Z,2025-09-28T01:00:00.000+10:00,2025-09-28T13:00:00.000+10:00,0.973940,-2.61,1.0000,720,No
7,0xB6D7D7D6bE7EbA638414A448542a1C5b32a04444,2025-10-06T06:30:26.000Z,2025-10-08T07:00:00.000+11:00,2025-10-08T09:00:00.000+11:00,1.013293,1.33,1.0000,120,Yes
8,0x69f0be72a20aC0CdDFFA6754C4D6451E05d54444,2025-10-06T23:08:44.000Z,2025-10-08T07:00:00.000+11:00,2025-10-08T09:00:00.000+11:00,13.932695,1293.27,51.9616,120,Yes
9,0x7CBa07A06CB377050decad99CA66236a39bF4444,2025-10-15T08:05:05.000Z,2025-10-18T19:00:00.000+11:00,2025-10-20T11:00:00.000+11:00,1.184516,18.45,1.3354,2400,Yes
