tokenAddress,alertTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,strategy
ygDvqnG9V6qwWHZ9SmFkWjiMUrwmpYnJ9hMR7Njbonk,2025-07-19T04:20:22.000+10:00,2025-07-19T04:20:22.000+10:00,2025-07-19T04:35:00.000+10:00,0.792015,-20.798499999999997,14,0.000006076832887279891,0.0000048129427992189835,Basic_6h_20pctSL_NoClamp
5kx6u1iN3bEUxWboawVS8uK745tBuhxSb8jApcYbonk,2025-07-19T06:45:19.000+10:00,2025-07-19T06:45:19.000+10:00,2025-07-19T07:00:00.000+10:00,0.7920150000000001,-20.798499999999986,14,0.0001127909745080518,0.00008933214367499466,Basic_6h_20pctSL_NoClamp
6pVhSbhT8qod1LQFLaifieeecxhy7B7gp6aCMfKGbonk,2025-07-19T10:56:52.000+10:00,2025-07-19T10:56:52.000+10:00,2025-07-19T11:20:00.000+10:00,0.7920150000000001,-20.798499999999986,23,0.00004977938888861591,0.00003942602269061714,Basic_6h_20pctSL_NoClamp
A4WU95HHYX8u3vb18oFpz6JRcsxfM4VmZK9zsXCUbonk,2025-07-19T18:02:24.000+10:00,2025-07-19T18:02:24.000+10:00,2025-07-19T18:10:00.000+10:00,0.7920150000000001,-20.798499999999986,7,0.00020580626807731997,0.0001630016514112586,Basic_6h_20pctSL_NoClamp
92ZcT2413ZboNzdZFzq2mrqXZeu99wc5kx2fgjMgpump,2025-07-19T19:39:43.000+10:00,2025-07-19T19:39:43.000+10:00,2025-07-20T01:39:43.000+10:00,1.0512252948032081,5.122529480320814,360,0.000042696374867879515,0.000044883509257514926,Basic_6h_20pctSL_NoClamp
5oEvz32agtuQoh5n2JtVbPPmRcN3zHWvX5WW85bebonk,2025-07-19T23:16:28.000+10:00,2025-07-19T23:16:28.000+10:00,2025-07-19T23:25:00.000+10:00,0.792015,-20.798499999999997,8,0.0000074080676941345946,0.0000058673007347700114,Basic_6h_20pctSL_NoClamp
7jcqkQwbo2ADH8iM8H6L851P2WC9eh2K4Wn1dSZBbonk,2025-07-20T02:00:53.000+10:00,2025-07-20T02:00:53.000+10:00,2025-07-20T02:25:00.000+10:00,0.7920150000000001,-20.798499999999986,24,0.00008552885913974692,0.00006774013937156667,Basic_6h_20pctSL_NoClamp
3KXNxQiy4mR8byT3H8RBeECUj4TtHxGUn393c47Dbonk,2025-07-21T03:13:52.000+10:00,2025-07-21T03:13:52.000+10:00,2025-07-21T03:20:00.000+10:00,0.7920150000000002,-20.798499999999976,6,0.00003365146613646439,0.00002665246595207185,Basic_6h_20pctSL_NoClamp
2kkwPP6Y5v4aSteLo2R6uqmx3aQ6Veb1xDcRXHsNbonk,2025-07-21T11:57:10.000+10:00,2025-07-21T11:57:10.000+10:00,2025-07-21T17:57:10.000+10:00,1.3279401445685304,32.794014456853034,360,0.0014682411660862235,0.0019497363863540073,Basic_6h_20pctSL_NoClamp
2B56n4oJvzj2D485MPYWNCBnVHvTaLPBah96CuU8bonk,2025-07-21T22:01:24.000+10:00,2025-07-21T22:01:24.000+10:00,2025-07-21T22:05:00.000+10:00,0.7920150000000002,-20.798499999999976,3,0.001626768093666757,0.001288424731705477,Basic_6h_20pctSL_NoClamp
