TradeNumber,TokenAddress,AlertTime,EntryTime,ExitTime,PnL,PnLPercent,MaxReached,HoldDurationMinutes,IsWin
1,FNSRrrFGvTPgdgCKRaBcKppjdiPeZnj7G217jrnSpump,2025-10-17T22:48:23.000Z,2025-10-21T07:00:00.000+11:00,2025-10-21T09:00:00.000+11:00,1.004885,0.49,1.0000,120,Yes
2,3wLkf3X91NbYRW2HcDjguarJ4M5ffU5W7kmjA3MRpump,2025-11-02T17:40:09.000Z,2025-11-03T11:00:00.000+11:00,2025-11-03T13:00:00.000+11:00,1.071581,7.16,1.2393,120,Yes
