tokenAddress,tokenName,tokenSymbol,caller,alertTime,alertDateTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,athSinceCall,athSinceCallPercent,maxDrawdownFromEntry,maxDrawdownFromEntryPercent,timeToATH,hasOHLCV,strategy
3pqL1GCZeSszT22SxnViRL3EjDojXKGygWbLnkquRkCm,,,Brook 💀🧲,2025-07-19T06:04:46.000+10:00,2025-07-19T06:04:46.000+10:00,2025-07-19T06:05:00.000+10:00,2025-07-19T06:05:00.000+10:00,0.792015,-20.798499999999997,0,0.0009340487093833819,0.0007397805885622793,0.0013262575836269276,77.51426185046921,0.0008930522798120734,95.61088954361144,0,1,Dip_10pctDrop_ReboundToAlert_6h
12XvRbmvA3AY8La3brnQGcMR5HBp7Cn3Fxc5kKiQ86FY,Token 12XvRbmv,ALTSEASON,Brook 💀🧲,2025-07-20T05:55:25.000+10:00,2025-07-20T05:55:25.000+10:00,2025-07-20T06:35:00.000+10:00,2025-07-20T11:15:00.000+10:00,0.7920150000000001,-20.798499999999986,280,0.0007061778499012307,0.0005593034497895233,0.0011794673147556326,68.69462885050264,0.0006961875004311794,98.58529271748631,4,1,Dip_10pctDrop_ReboundToAlert_6h
BDWvvvKUS9c3C4Rz1w9tk5uD519CzD2f6n7zBk2Bbonk,Delusional Coin,DELULU,Brook 💀🧲,2025-07-20T06:56:22.000+10:00,2025-07-20T06:56:22.000+10:00,2025-07-20T07:00:00.000+10:00,2025-07-20T08:00:00.000+10:00,0.7920150000000002,-20.798499999999976,60,0.0016546500261394642,0.0013105076404528481,0.0022366060014447483,36.525184306939316,0.0011491317346737162,69.4486275961815,3,1,Dip_10pctDrop_ReboundToAlert_6h
4ZJf38dnj9ENz62uCG4E15RbmHi6ZQdQkXp9gEw9bonk,Tofu Chan,TOFU,Brook 💀🧲,2025-07-21T02:46:45.000+10:00,2025-07-21T02:46:45.000+10:00,2025-07-21T02:50:00.000+10:00,2025-07-21T02:50:00.000+10:00,0.792015,-20.798499999999997,0,0.00007678053815675496,0.00006081133792822229,0.00007953539125825457,65.68357741714334,0.00007027756307572032,91.53043826319869,3,1,Dip_10pctDrop_ReboundToAlert_6h
5bXVGNnGhCFAK9KPh1S9whFkhVxZy1mREWFbqB499xUP,Token 5bXVGNnG,DOGE,Brook 💀🧲,2025-07-21T18:04:35.000+10:00,2025-07-21T18:04:35.000+10:00,2025-07-21T19:10:00.000+10:00,2025-07-21T23:00:00.000+10:00,0.7920150000000001,-20.798499999999986,230,0.0006536443158215311,0.00051769610279539,0.0008448414839841291,30.545882362538414,0.0006454934691658776,98.75301498714799,0,1,Dip_10pctDrop_ReboundToAlert_6h
9YSxnbqfDbZBYnH9RadDs3w7UEgN3mSqj8DT5E8gbonk,Internet Coin,INTERNET,Brook 💀🧲,2025-07-22T00:56:49.000+10:00,2025-07-22T00:56:49.000+10:00,2025-07-22T01:00:00.000+10:00,2025-07-22T01:00:00.000+10:00,0.7920150000000002,-20.798499999999976,0,0.00017053959383055118,0.00013506991640770404,0.00017892137914876912,109.29106133161861,0.00016575284354938997,97.1931736357263,3,1,Dip_10pctDrop_ReboundToAlert_6h
mvKXAM1ZMSTRS3t4xUEjvxv2k4j8UMpbquUa3qebonk,Wojak,WOJAK,Brook 💀🧲,2025-07-22T01:40:31.000+10:00,2025-07-22T01:40:31.000+10:00,2025-07-22T02:10:00.000+10:00,2025-07-22T07:40:31.000+10:00,0.8642255081728918,-13.577449182710822,330,0.00013123891900939814,0.0001134200214729581,0.0002135314243749209,64.33443978415636,0.00008505014691031647,64.80558324640417,4,1,Dip_10pctDrop_ReboundToAlert_6h
Bzx6NPUUSukdSy9jCwsTJFeHwpuZtuh4ffgasb69bonk,Buffy the hamster,BUFFY,Brook 💀🧲,2025-07-22T02:34:20.000+10:00,2025-07-22T02:34:20.000+10:00,2025-07-22T02:35:00.000+10:00,2025-07-22T02:40:00.000+10:00,0.7920150000000001,-20.798499999999986,5,0.00015049231816142462,0.00011919217336862075,0.0002234746842142658,83.38940090841808,0.00014404273073203785,95.71434109848141,0,1,Dip_10pctDrop_ReboundToAlert_6h
4daoTLufDmV3ods48Zh8rymaZKBLtgEvuH9qALYLbonk,just memecoin,MEMECOIN,Brook 💀🧲,2025-07-22T04:29:00.000+10:00,2025-07-22T04:29:00.000+10:00,2025-07-22T04:30:00.000+10:00,2025-07-22T04:35:00.000+10:00,0.7920150000000001,-20.798499999999986,5,0.008115723658139846,0.006427774873101632,0.046313022973529835,498.2955130897815,0.001872918148299976,23.07764812102111,1,1,Dip_10pctDrop_ReboundToAlert_6h
7TJBcvSYxi35Q3LbEiQsFE5PkVZdBYnua8jKnR4Cbonk,,,Brook 💀🧲,2025-07-22T18:19:12.000+10:00,2025-07-22T18:19:12.000+10:00,2025-07-22T18:20:00.000+10:00,2025-07-22T18:20:00.000+10:00,0.792015,-20.798499999999997,0,0.0001555476957017712,0.00012319610821123831,0.0004322359849779286,180.66404152295976,0.00012483778398139037,80.25691632278476,0,1,Dip_10pctDrop_ReboundToAlert_6h
