TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-07-31T21:34:24.000Z,1.003430,10.00,0.03,100.00,100.03,100.00
2,2025-08-07T22:57:03.000Z,0.846317,10.00,-1.54,100.03,98.50,100.02
3,2025-09-08T22:46:09.000Z,1.022160,9.95,0.22,98.50,98.72,99.51
