timestamp,open,high,low,close,volume
1762990800,0.000028011089119959706,0.000030163177826680673,0.000027833023841900496,0.000030163177826680673,46063376.659366995
1762991100,0.000030163177826680673,0.000033941382575073223,0.00002597126345074672,0.000026803179943675206,146982078.00632802
1762991400,0.000026803179943675206,0.000029633270467330572,0.000026801166596371226,0.000028602356763759094,43313511.60208101
1762991700,0.000028602356763759094,0.000028614568544111842,0.000025487033461584606,0.000027498030441783016,54759456.14803401
1762992000,0.000027498030441783016,0.00003118071299405524,0.000027498030441783016,0.00003013569514284441,34254974.578242
1762992300,0.00003013569514284441,0.000030588351765319746,0.000026525203933903006,0.000030506661818325585,57589585.267258
1762992600,0.000030506661818325585,0.000033371779336845095,0.000030300665453305,0.000030679584150779874,64251425.29263701
1762992900,0.000030679584150779874,0.0000350575139875926,0.000030204757720439633,0.00003478555423902237,71247645.143859
1762993200,0.00003478555423902237,0.00003478555423902237,0.00002890478090034691,0.0000292524095908348,79139011.037951
1762993500,0.0000292524095908348,0.00003025867570087097,0.000024709889717699814,0.000024709889717699814,74106359.634621
1762993800,0.000024709889717699814,0.000024802972520041153,0.000017653150459565287,0.00001961046997450614,143048066.96054503
1762994100,0.00001961046997450614,0.0000212252473990463,0.00001791766219931634,0.000020017030299723778,99455324.48697598
1762994400,0.000020017030299723778,0.000020017030299723778,0.000016776545070858972,0.000016912378075544806,59421522.72604499
1762994700,0.000016912378075544806,0.000017897571262493664,0.000016851458698348092,0.000017845958395558064,24385945.087916
1762995000,0.000017845958395558064,0.000020534263538506586,0.000017845958395558064,0.000020242512716382853,45511933.527993
1762995300,0.000020242512716382853,0.000020242512716382853,0.000019688424701654512,0.000019729024038735467,9407485.518085
1762995600,0.000019729024038735467,0.00002214912875224661,0.000019729024038735467,0.00002214912875224661,42446917.139817014
1762995900,0.00002214912875224661,0.000030630737348967104,0.00002206877823947432,0.000028186334974082378,123616423.82595599
1762996200,0.000028186334974082378,0.0000328070299057029,0.000028186334974082378,0.000032807028280789216,46138694.45072199
1762996500,0.000032807028280789216,0.000032807028280789216,0.000027738800471196334,0.000032739370011013744,90424951.65718703
1762996800,0.000032739370011013744,0.0000345468603870528,0.00003066674541545777,0.000034546858706618843,57956878.378407
1762997100,0.000034546858706618843,0.00003588686754767533,0.00003210261400620778,0.000035053967852243396,69001280.80035399
1762997400,0.000035053967852243396,0.00003700148289217087,0.00003373390223115234,0.00003526728726152976,69567175.30892096
1762997700,0.00003526728726152976,0.00003548373819623735,0.000030954440062708145,0.00003177960164905073,54792562.83018399
1762998000,0.00003177960164905073,0.00003178206029419147,0.000026058379986499697,0.000026117388013558675,64574929.182552
1762998300,0.000026117388013558675,0.000030412513591679747,0.000026042580718809837,0.000028570399624072812,112976412.747224
1762998600,0.000028570399624072812,0.000030426066814239105,0.000024319476511929028,0.00002791568120822064,117562368.54094703
1762998900,0.00002791568120822064,0.000028327107126311458,0.00001594401005873605,0.000019377487136738904,248941117.299829
1762999200,0.000019377487136738904,0.000020769721869346373,0.000018834177053472025,0.00002049789220957423,78535930.06372602
1762999500,0.00002049789220957423,0.00002454737471253735,0.000020332775982427455,0.00002454737471253735,48503175.171587996
1762999800,0.00002454737471253735,0.000024738357850152833,0.000020833757785131352,0.000020833757785131352,64040608.403293
1763000100,0.000020833757785131352,0.000023268697877740295,0.000020833757785131352,0.00002258048149827642,35890032.695386
1763000400,0.00002258048149827642,0.00002272444811429422,0.000020968955565013174,0.000020968955565013174,25059165.190465
1763000700,0.000020968955565013174,0.000020968955565013174,0.000019569147804381227,0.000020684792418584272,45932722.950972006
1763001000,0.000020684792418584272,0.000021659428829353274,0.000020604653786828547,0.000021659428829353274,14132548.595901001
1763001300,0.000021659428829353274,0.000021659428829353274,0.00001730408968355919,0.00001867984799988156,70754000.19964199
1763001600,0.00001867984799988156,0.0000191536473709602,0.00001867984799988156,0.0000191536473709602,14744530.246760998
1763001900,0.0000191536473709602,0.000020709721551890422,0.0000191536473709602,0.00002038817721058499,38219815.222620994
1763002200,0.00002038817721058499,0.000020681527823062012,0.000017548740540773826,0.00001819287211465538,65148792.519789
1763002500,0.00001819287211465538,0.000021938617414303862,0.000018024930285596135,0.000020816145795883198,71393455.383625
1763002800,0.000020816145795883198,0.00002127015410894254,0.000019808757421994865,0.000019881117786605093,16617755.728992999
1763003100,0.000019881117786605093,0.00002062798411074844,0.000019268872464010816,0.000019268872464010816,14408751.764176998
1763003400,0.000019268872464010816,0.000019722675704363913,0.000018060702370693405,0.000018060702370693405,25003124.944516003
1763003700,0.000018060702370693405,0.000018263203805513333,0.000017057138443443165,0.000017057138443443165,34322854.891228
1763004000,0.000017057138443443165,0.000017057138443443165,0.000011649977265885732,0.000012006594585461082,189285270.094271
1763004300,0.000012006594585461082,0.000014103632336130523,0.000012006594585461082,0.000014103632336130523,87857478.95954199
1763004600,0.000014103632336130523,0.000014818247231955592,0.000014103632336130523,0.000014818247231955592,15980867.76306
1763004900,0.000014818247231955592,0.000014819371053860053,0.00001392587205310063,0.00001392587205310063,19538637.746023998
1763005200,0.00001392587205310063,0.00001500464564866409,0.000013435705424539259,0.00001500464564866409,52129878.814402
1763005500,0.00001500464564866409,0.000016684733292867276,0.00001500464564866409,0.0000161146121967796,94731054.739352
1763005800,0.0000161146121967796,0.0000161146121967796,0.000015524961408959624,0.00001554619056415377,8987787.034206
1763006100,0.00001554619056415377,0.00001798545590990793,0.000015527705836911348,0.000016913750678351645,86466735.614714
1763006400,0.000016913750678351645,0.000016913750678351645,0.000016149872832638608,0.000016149872832638608,8560019.977915
1763006700,0.000016149872832638608,0.000016203282418026472,0.000015948189199465933,0.000016036425509212402,9701246.796765
1763007000,0.000016036425509212402,0.00001608237671056578,0.00001592541557237642,0.00001592541557237642,6246054.045372
1763007300,0.00001592541557237642,0.00001592541557237642,0.00001499944221779811,0.00001499944221779811,18835614.095395
1763007600,0.00001499944221779811,0.00001499944221779811,0.000014794616277631916,0.000014794616277631916,98588.83092
1763007900,0.000014794616277631916,0.000014853760691990067,0.000014629603826250107,0.000014640835429342002,6514687.890431999
1763008200,0.000014640835429342002,0.000014640835429342002,0.000014618237367374963,0.000014618237367374963,106814.991049
1763008500,0.000014618237367374963,0.000014618237367374963,0.00001449077347956568,0.00001449077347956568,2747936.802266
1763008800,0.00001449077347956568,0.00001449077347956568,0.000014478518862477044,0.000014478518862477044,739199.609109
1763009100,0.000014478518862477044,0.000015730697170267653,0.000014404326400257706,0.0000157164953217324,27145245.24769
1763009400,0.0000157164953217324,0.00001586677043488506,0.000015670692310136872,0.00001586677043488506,7925235.415097999
1763009700,0.00001586677043488506,0.000016058110871719785,0.00001586677043488506,0.000016058110871719785,4046028.8066390003
1763010000,0.000016058110871719785,0.000016216143237845157,0.000016058110871719785,0.000016171616912312577,2887631.9267729996
