timestamp,open,high,low,close,volume
1754571900,0.00012732031920522385,0.00012846073157869812,0.00011765362022565475,0.00011765362022565475,12879406.36665
1754572200,0.00011765362022565475,0.00011765362022565475,0.00009661021522765448,0.00010340109443080826,40785529.40133901
1754572500,0.00010340109443080826,0.00011293399897746761,0.00010340109443080826,0.00011293399897746761,6901613.322253
1754572800,0.00011293399897746761,0.00011361464760036166,0.00010910816296184325,0.00011000027667558802,7603829.902713999
1754573100,0.00011000027667558802,0.00012413991076488205,0.00011000027667558802,0.00012413991076488205,10009517.931123998
1754573400,0.00012413991076488205,0.00012823440362498849,0.00012328994512788617,0.00012823440362498849,4918975.971032999
1754573700,0.00012823440362498849,0.00015750444126921321,0.00012823440362498849,0.00015750444126921321,19016439.111399997
1754574000,0.00015750444126921321,0.0001589480246696309,0.00011949872328222234,0.00011949872328222234,31433333.178735003
1754574300,0.00011949872328222234,0.00011949872328222234,0.0001102500301162597,0.0001107610791058152,8394678.448805999
1754574600,0.0001107610791058152,0.0001107610791058152,0.00010094142151057794,0.00010094142151057794,17801287.59708
1754574900,0.00010094142151057794,0.00010094142151057794,0.00008438880960430289,0.00008528203717555512,23294801.962106
1754575200,0.00008528203717555512,0.00008533022316095559,0.00007962511714615052,0.00008289777620218497,12984112.450201001
1754575500,0.00008289777620218497,0.00009806845253129176,0.00008252913724973256,0.00009712611495885231,18354330.390743
1754575800,0.00009712611495885231,0.00009778766322574976,0.00009496737907007119,0.00009676417409537132,5375532.30976
1754576100,0.00009676417409537132,0.00009676417409537132,0.00009582809228942707,0.00009582809228942707,1083577.37478
1754576400,0.00009582809228942707,0.00009594963505381413,0.00009457603705250178,0.00009457603705250178,2696616.540515
1754576700,0.00009457603705250178,0.00017999731528536844,0.00009457603705250178,0.0001272386930925693,221196166.25288597
1754577000,0.0001272386930925693,0.00013416040981447934,0.00011607406301896141,0.00012067579917095381,23342550.472868003
1754577300,0.00012067579917095381,0.00012163595369314325,0.00011017081470635851,0.00011017081470635851,13762414.528579999
1754577600,0.00011017081470635851,0.00011017081470635851,0.00010185459510297062,0.00010822361849277612,27189521.124481
1754577900,0.00010822361849277612,0.00010920922192601667,0.00009975812765019177,0.00009975812765019177,8599828.095457
1754578200,0.00009975812765019177,0.00009975812765019177,0.000099056990240216,0.00009924799400736792,1073631.6076159999
1754578500,0.00009924799400736792,0.00010243586049461755,0.00009160082125005767,0.00009160082125005767,13955982.329016998
1754578800,0.00009160082125005767,0.0000987322782913966,0.00008716192600081433,0.0000987322782913966,20909668.959019996
1754579100,0.0000987322782913966,0.0000987322782913966,0.0000932852315347577,0.0000932852315347577,6978615.074405001
1754579400,0.0000932852315347577,0.0000932852315347577,0.000078963411986058,0.00007916608918971953,16923482.502648003
1754579700,0.00007916608918971953,0.00008366876903009015,0.00007886156102543205,0.00008366876903009015,6735043.137747001
1754580000,0.00008366876903009015,0.00008988141093332836,0.00007407205528947541,0.00007424045875855226,31482612.313293003
1754580300,0.00007424045875855226,0.00007424045875855226,0.00007424045875855226,0.00007424045875855226,0
1754580600,0.00007424045875855226,0.0000888941517862815,0.00007415300563277617,0.0000808475788546198,33172985.808065005
1754580900,0.0000808475788546198,0.0000808475788546198,0.00007032254931146803,0.0000704505328622288,16154093.920174
1754581200,0.0000704505328622288,0.0000704505328622288,0.00006334861427808867,0.00006376832120825223,13181817.101758998
1754581500,0.00006376832120825223,0.00006376832120825223,0.00006365105425522472,0.00006365105425522472,58249.381157
1754581800,0.00006365105425522472,0.00006365105425522472,0.00005130649688070163,0.000051563769225870664,57662567.90878901
1754582100,0.000051563769225870664,0.00005224121316486556,0.00005066253832292506,0.00005066253832292506,8645907.894959
1754582400,0.00005066253832292506,0.00005066253832292506,0.00005010611806845128,0.00005016622784708558,2737373.1594000002
1754582700,0.00005016622784708558,0.00005016622784708558,0.000046061291471069704,0.000046061291471069704,12054038.814173998
1754583000,0.000046061291471069704,0.00004666406904667072,0.000045738910790859766,0.000045738910790859766,8317974.960739
1754583300,0.000045738910790859766,0.000045738910790859766,0.000044683302004740076,0.000044683302004740076,614507.0124349999
1754583600,0.000044683302004740076,0.000044683302004740076,0.00004452079380369342,0.00004452079380369342,576150.907406
1754583900,0.00004452079380369342,0.000044771299700171366,0.00003752990774575495,0.00003752990774575495,28816225.778268993
1754584200,0.00003752990774575495,0.00003752990774575495,0.00003752990774575495,0.00003752990774575495,0
1754584500,0.00003752990774575495,0.00003871040990216547,0.000035138437105477066,0.000035138437105477066,20002711.942398
1754584800,0.000035138437105477066,0.000035138437105477066,0.00003457077498341395,0.00003457077498341395,2955809.7916650004
1754585100,0.00003457077498341395,0.00003458767763532195,0.00003450893816933995,0.00003458767763532195,434193.329946
1754585400,0.00003458767763532195,0.00003618528716049607,0.00003457453088810606,0.00003618528716049607,8249039.091244001
1754585700,0.00003618528716049607,0.0000362531931555832,0.000035807024353547354,0.000035807024353547354,1635168.984039
1754586000,0.000035807024353547354,0.00003727145682283469,0.000035807024353547354,0.00003727145682283469,7123191.123825001
1754586300,0.00003727145682283469,0.00003782638809892838,0.00003721969917984962,0.000037723060829954366,4791692.983058
1754586600,0.000037723060829954366,0.000037723060829954366,0.000037723060829954366,0.000037723060829954366,0
1754586900,0.000037723060829954366,0.00003791703968789628,0.000037723060829954366,0.00003791703968789628,1200487.287311
1754587200,0.00003791703968789628,0.00003791703968789628,0.00003716235617650309,0.00003716235617650309,6859682.899724
1754587500,0.00003716235617650309,0.00003716235617650309,0.0000360518685236927,0.0000360518685236927,1428443.274146
1754587800,0.0000360518685236927,0.0000360518685236927,0.000035816638244871536,0.000035816638244871536,1632012.1594160001
1754588100,0.000035816638244871536,0.000035816638244871536,0.000029726384144460046,0.00003060366919417456,43607589.211573
1754588400,0.00003060366919417456,0.00003370773763128356,0.00003060366919417456,0.00003339246798144944,18795518.102094002
1754588700,0.00003339246798144944,0.00003946445520943358,0.00003339246798144944,0.00003946445520943358,26945511.882930998
1754589000,0.00003946445520943358,0.00004133797361598649,0.000038749192081010024,0.000038749192081010024,17447545.189929
1754589300,0.000038749192081010024,0.000038749192081010024,0.000038199569945502,0.000038199569945502,1025523.5981940001
1754589600,0.000038199569945502,0.000038199569945502,0.00003380016489404916,0.00003380016489404916,20061293.407004
1754589900,0.00003380016489404916,0.00003385094065823838,0.00003301215419008283,0.00003301215419008283,6354255.937170001
1754590200,0.00003301215419008283,0.00003504858118374017,0.000031967876321993365,0.00003466581273947297,24625712.716381002
1754590500,0.00003466581273947297,0.000035407932185286985,0.00003440619501139285,0.000035407932185286985,9054529.931888001
1754590800,0.000035407932185286985,0.000037335859555889885,0.00003513832815033712,0.00003513832815033712,23024760.468479
1754591100,0.00003513832815033712,0.00003513832815033712,0.000033385501421524974,0.000033385501421524974,165374.685367
1754591400,0.000033385501421524974,0.000039673629582226885,0.000033385501421524974,0.00003512340100864407,65817989.919378005
1754591700,0.00003512340100864407,0.00003512340100864407,0.000033388164871615925,0.000033388164871615925,7621347.426842
1754592000,0.000033388164871615925,0.000033539610409601254,0.00003294475336447313,0.00003294475336447313,4419472.790577999
1754592300,0.00003294475336447313,0.00003294475336447313,0.000032489003187912974,0.000032489003187912974,594193.520588
1754592600,0.000032489003187912974,0.00003268153729125262,0.00003012419300301559,0.00003012419300301559,13522842.741803
1754592900,0.00003012419300301559,0.00003012419300301559,0.000030117658087610874,0.000030117658087610874,181056.471403
1754593200,0.000030117658087610874,0.000030272036600276443,0.000030102239052228622,0.000030102239052228622,615555.211322
1754596800,0.00006410798849627323,0.00009859541587612992,0.00003585937033040849,0.000036379492486071216,589640062.1073862
1754600400,0.000036379492486071216,0.00003902445159645973,0.00003397155525126707,0.000038824306328834165,63623408.96465601
1754604000,0.000038824306328834165,0.0000444462402034997,0.000037919966777791876,0.000038148784770834825,77903708.039221
1754607600,0.000038148784770834825,0.00003824111194011562,0.0000366092173117836,0.00003672210587468117,10881772.502961999
1754611200,0.00003672210587468117,0.000041808530096568824,0.000036610051402823435,0.000041808530096568824,24183257.645402003
1754614800,0.000041808530096568824,0.000041808530096568824,0.00003916455701030991,0.00004155314451391565,19048855.717285
1754618400,0.00004155314451391565,0.0000421057539338453,0.00004017562906023059,0.00004017562906023059,11362859.631312
1754622000,0.00004017562906023059,0.00004075831767166643,0.00003894765898050069,0.00003973097452162593,16418035.8935
1754625600,0.00003973097452162593,0.000041678054972597746,0.00003881072876320454,0.00003921411016453691,23482888.015485995
1754629200,0.00003921411016453691,0.00003934483012030503,0.000038783216492604474,0.000038783216492604474,1669998.648575
1754632800,0.000038783216492604474,0.000038783216492604474,0.00003872002728688278,0.00003872002728688278,390030.137089
1754636400,0.00003872002728688278,0.00003872002728688278,0.00003712604346807845,0.000037819677517147215,8281665.5297530005
1754640000,0.000037819677517147215,0.000037819677517147215,0.00003454541737688317,0.00003454541737688317,12996320.243362
1754643600,0.00003454541737688317,0.00003472256661166091,0.00002949753225547838,0.00002949753225547838,32655396.037408
1754647200,0.00002949753225547838,0.00002949753225547838,0.000028115354470774176,0.000028115354470774176,7032122.812597
1754650800,0.000028115354470774176,0.000028115354470774176,0.000027752565697356205,0.000027752565697356205,3925508.0207709996
1754654400,0.000027752565697356205,0.00002868218882883082,0.000027258745154389183,0.00002868218882883082,12236203.639499
1754658000,0.00002868218882883082,0.0000377958166170079,0.00002868218882883082,0.000033603618142209683,80604106.58968799
1754661600,0.000033603618142209683,0.00003386327654822429,0.000033603618142209683,0.000033669590217610204,2322495.398313
1754665200,0.000033669590217610204,0.000033669590217610204,0.000033254253778328766,0.000033254253778328766,1481635.8085059999
1754668800,0.000033254253778328766,0.000033254537770825535,0.000032827952644371275,0.000032936709391507204,8238580.040966
1754672400,0.000032936709391507204,0.00004056648018802887,0.000032936709391507204,0.00003945338294038617,56628247.555989005
1754676000,0.00003945338294038617,0.00004303561544211305,0.00003790479737727746,0.00003790479737727746,24759441.583502997
1754679600,0.00003790479737727746,0.00003790479737727746,0.00003707564705125654,0.00003707564705125654,5295167.627936
