tokenAddress,alertTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,strategy
56UDDutoCf2iGMhfCTjmKuyseeJCpnMhcKPjoyFQbonk,2025-07-19T05:23:45.000+10:00,2025-07-19T05:23:45.000+10:00,2025-07-19T05:30:00.000+10:00,0.7920150000000001,-20.798499999999986,6,0.0000561435732743593,0.00004446655218689169,Basic_6h_20pctSL_NoClamp
8qGR2zjDDXBins24urtvRMEWiE7tUr6xJ8nUCbY6bonk,2025-07-19T05:23:58.000+10:00,2025-07-19T05:23:58.000+10:00,2025-07-19T05:30:00.000+10:00,0.7920150000000002,-20.798499999999976,6,0.000043196745693277835,0.000034212470540261455,Basic_6h_20pctSL_NoClamp
GBZ9knZmAsCSPzxPqrFEKCXX5JBx1Yr3LKDxnKNqpump,2025-07-19T06:14:53.000+10:00,2025-07-19T06:14:53.000+10:00,2025-07-19T06:15:00.000+10:00,0.7920150000000001,-20.798499999999986,0,0.00014193629858284563,0.00011241567752209249,Basic_6h_20pctSL_NoClamp
4F6ELbjNxSHF7e23i9iKM9YcaPF4HuvFGhGPrQwWEUse,2025-07-20T02:00:45.000+10:00,2025-07-20T02:00:45.000+10:00,2025-07-20T03:50:00.000+10:00,0.792015,-20.798499999999997,109,0.000016363680144609126,0.000012960280129732598,Basic_6h_20pctSL_NoClamp
4Qtz3GigvxHYpHCMVAo4mYpWJYk8jfBr8RPVcysAbonk,2025-07-20T05:27:48.000+10:00,2025-07-20T05:27:48.000+10:00,2025-07-20T05:40:00.000+10:00,0.7920150000000001,-20.798499999999986,12,0.00014260063222274594,0.00011294183972989814,Basic_6h_20pctSL_NoClamp
HKZQxDqqw1U7MmzEcjc4JocEnZJ75nBKudcKs8xgbonk,2025-07-21T06:08:04.000+10:00,2025-07-21T06:08:04.000+10:00,2025-07-21T06:20:00.000+10:00,0.7920150000000001,-20.798499999999986,11,0.00012997820287678416,0.00010294468635145623,Basic_6h_20pctSL_NoClamp
3UofsdJQyTe8PF3HMUR8KEB13wtwGkk4qyAhgLCgbonk,2025-07-21T20:49:56.000+10:00,2025-07-21T20:49:56.000+10:00,2025-07-21T20:50:00.000+10:00,0.7920150000000001,-20.798499999999986,0,0.0001736558500651602,0.00013753803808935788,Basic_6h_20pctSL_NoClamp
FgWbv7DCwnjkPZF8AXgbqbUGtVbGQLmXyUhWjZYvbonk,2025-07-21T21:24:44.000+10:00,2025-07-21T21:24:44.000+10:00,2025-07-21T21:50:00.000+10:00,0.7920150000000001,-20.798499999999986,25,0.000011465147156463646,0.000009080568525126556,Basic_6h_20pctSL_NoClamp
G6kPdKoUjmXkXq6Skuon1mg77q4E3YXuUGjgadXL4pQt,2025-07-22T17:55:13.000+10:00,2025-07-22T17:55:13.000+10:00,2025-07-22T18:05:00.000+10:00,0.7920150000000001,-20.798499999999986,9,0.000023795579256354124,0.000018846455704721316,Basic_6h_20pctSL_NoClamp
6S3nudT5wn6RNmnY1pXLLyJoEMM53HF5tg6Baqrmbonk,2025-07-22T18:00:00.000+10:00,2025-07-22T18:00:00.000+10:00,2025-07-22T20:10:00.000+10:00,0.7920150000000002,-20.798499999999976,130,0.000023630925592166926,0.000018716047532880093,Basic_6h_20pctSL_NoClamp
CfVs3waH2Z9TM397qSkaipTDhA9wWgtt8UchZKfwkYiu,2025-07-23T06:31:48.000+10:00,2025-07-23T06:31:48.000+10:00,2025-07-23T12:31:48.000+10:00,0.792015,-20.798499999999997,360,0.010489217714688673,0.00830761776829915,Basic_6h_20pctSL_NoClamp
CQkgAQg5qCor8UMee5s8SzGkpjoYxCxrNzUuhwAnbonk,2025-07-23T19:29:31.000+10:00,2025-07-23T19:29:31.000+10:00,2025-07-23T23:40:00.000+10:00,0.7920150000000001,-20.798499999999986,250,0.001556766910090193,0.0012329827442950844,Basic_6h_20pctSL_NoClamp
82KE946ifcZKs5dwTtpX6Mp8bXHCHVncRmKVxmQZbonk,2025-07-24T07:56:09.000+10:00,2025-07-24T07:56:09.000+10:00,2025-07-24T08:05:00.000+10:00,0.7920150000000001,-20.798499999999986,8,0.00022875032815935112,0.0001811736911571285,Basic_6h_20pctSL_NoClamp
GxzvWxCzNN3MTEZzTRx7RnP3yg4dmD8Ez8Ssu8wSbonk,2025-07-24T10:39:16.000+10:00,2025-07-24T10:39:16.000+10:00,2025-07-24T12:00:00.000+10:00,0.7920149999999999,-20.798500000000008,80,0.0024768369576214973,0.00196169202299059,Basic_6h_20pctSL_NoClamp
5MU4Fm65xmn19D5a1bmTruzvKZbeX9EQsU2EeEEFbonk,2025-07-25T09:04:08.000+10:00,2025-07-25T09:04:08.000+10:00,2025-07-25T09:10:00.000+10:00,0.7920150000000001,-20.798499999999986,5,0.00001611153699222273,0.000012760578970895288,Basic_6h_20pctSL_NoClamp
Ey3fqTdSfQHGNqhcp5L11qSXT7QS69Lg6bqcNyPypump,2025-07-25T11:21:36.000+10:00,2025-07-25T11:21:36.000+10:00,2025-07-25T12:15:00.000+10:00,0.7920150000000001,-20.798499999999986,53,0.000032824762283744694,0.000025997704100160058,Basic_6h_20pctSL_NoClamp
F8YiEaC9qyKPEtLQK1Yi5QZazsYgNWn8JD83Dh4Mbonk,2025-07-27T12:12:56.000+10:00,2025-07-27T12:12:56.000+10:00,2025-07-27T12:15:00.000+10:00,0.7920150000000001,-20.798499999999986,2,0.0003003643781608654,0.00023789309296907784,Basic_6h_20pctSL_NoClamp
2RKZuckB4kwvKEFhSCBa57DU9oWdtRcF5dgyb6N9jups,2025-07-27T23:28:15.000+10:00,2025-07-27T23:28:15.000+10:00,2025-07-27T23:35:00.000+10:00,0.7920150000000001,-20.798499999999986,6,0.0011592555589590532,0.0009181477915289547,Basic_6h_20pctSL_NoClamp
Ga5GipNAgM4MHNEC5nuyU5Xb44CZpsj9sAPmrLRsjups,2025-07-28T17:32:19.000+10:00,2025-07-28T17:32:19.000+10:00,2025-07-28T17:45:00.000+10:00,0.7920150000000001,-20.798499999999986,12,0.0000673096728951983,0.000053310270578090494,Basic_6h_20pctSL_NoClamp
Hio3BG49VvoRwFqgg4avYpwewLvNrVZn78P3w5Jwbonk,2025-07-28T17:32:27.000+10:00,2025-07-28T17:32:27.000+10:00,2025-07-28T17:40:00.000+10:00,0.7920150000000001,-20.798499999999986,7,0.00003295106472486361,0.000026097737528062854,Basic_6h_20pctSL_NoClamp
A8b6B5PxDkhD9JNrPg25fbtALMvme8B1JvoJkYfCbonk,2025-07-29T03:44:33.000+10:00,2025-07-29T03:44:33.000+10:00,2025-07-29T03:45:00.000+10:00,0.7920150000000001,-20.798499999999986,0,0.00033164852834966895,0.0002626706091808631,Basic_6h_20pctSL_NoClamp
GV6yc4NBPYAMzNGo1SiiUF6DqzBYryCuynVCYh2ebonk,2025-07-29T20:37:30.000+10:00,2025-07-29T20:37:30.000+10:00,2025-07-29T20:40:00.000+10:00,0.792015,-20.798499999999997,2,0.00009908753705126177,0.0000784788156576551,Basic_6h_20pctSL_NoClamp
