TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
1,2025-08-14T14:20:09.000Z,0.968937,10.00,-0.31,100.00,99.69,100.00
2,2025-08-18T13:54:25.000Z,1.301759,9.98,3.01,99.69,102.70,99.84
3,2025-08-19T22:28:50.000Z,1.008637,10.08,0.09,102.70,102.79,100.80
4,2025-08-30T09:34:41.000Z,1.162209,10.13,1.64,102.79,104.43,101.30
5,2025-09-17T07:07:11.000Z,1.033051,10.19,0.34,104.43,104.77,101.92
6,2025-10-08T11:42:02.000Z,1.187556,10.24,1.92,104.77,106.69,102.40
