tokenAddress,tokenName,tokenSymbol,caller,alertTime,alertDateTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,athSinceCall,athSinceCallPercent,maxDrawdownFromEntry,maxDrawdownFromEntryPercent,timeToATH,hasOHLCV,strategy
ED1aS2Fr55KMUk8KkH58kK3EJyYz3yZtkVqs4Ysbonk,,,davinch,2025-07-24T19:57:08.000+10:00,2025-07-24T19:57:08.000+10:00,2025-07-24T23:15:00.000+10:00,2025-07-24T23:15:00.000+10:00,0.7920150000000001,-20.798499999999986,0,0.000036715131131261926,0.000029078934582926418,0.00012722166795277705,18.181373712770043,0.0000306658527674852,83.52374572175793,2,1,Ichimoku_5m_CloudCross_20pctTrail_24h
3UzkMymHpqDijXYaGsz8Vbc1Vk4tKBED5TDT9v6Hbonk,,,davinch,2025-07-25T00:52:18.000+10:00,2025-07-25T00:52:18.000+10:00,2025-07-25T02:05:00.000+10:00,2025-07-25T04:55:00.000+10:00,0.9189456140787408,-8.105438592125925,170,0.0012259703536977014,0.0011266000795210653,0.0014224479075788529,19.836374527155787,0.0004673376756312973,38.11981865807279,2,1,Ichimoku_5m_CloudCross_20pctTrail_24h
4VFUDyXgoV9cK4Br7BkuLuP9uJMT7SxySY7zvx3Cbonk,,,davinch,2025-07-29T00:08:58.000+10:00,2025-07-29T00:08:58.000+10:00,2025-07-29T03:35:00.000+10:00,2025-07-29T04:20:00.000+10:00,0.8760724458216286,-12.392755417837142,45,0.0000509213486631027,0.0000446107904678203,0.00006965916914408897,83.53062147509134,0.0000308625415890209,60.608256456851684,1,1,Ichimoku_5m_CloudCross_20pctTrail_24h
6iXTt8Cvec1JAWLwLMYwQhkuHZk9mJ9KLYBFLWaKtech,,,davinch,2025-07-29T02:17:28.000+10:00,2025-07-29T02:17:28.000+10:00,2025-07-29T06:45:00.000+10:00,2025-07-29T07:15:00.000+10:00,0.8910017049505133,-10.899829504948666,30,0.0004663597660607183,0.00041552734668042255,0.0005249467281558966,57.57207287337134,0.00034387181668772666,73.73530945698172,2,1,Ichimoku_5m_CloudCross_20pctTrail_24h
7nVqEn9XabTLVs8q1xrZ2nC9bUEtAkSnGomkoNvdpump,,,davinch,2025-07-30T00:46:03.000+10:00,2025-07-30T00:46:03.000+10:00,2025-07-30T03:00:00.000+10:00,2025-07-30T03:00:00.000+10:00,0.792015,-20.798499999999997,0,0.0008239229904635913,0.0006525593672920213,0.0009054475915320602,195.33977278440221,0.0007089412518176607,86.04460125803328,3,1,Ichimoku_5m_CloudCross_20pctTrail_24h
GzghsfUvHfPg2newju5kxzBeYsZw9yxmfZ8vSmsjbonk,Mandarick,MANDARICK,davinch,2025-07-30T07:14:03.000+10:00,2025-07-30T07:14:03.000+10:00,2025-07-30T10:55:00.000+10:00,2025-07-30T12:30:00.000+10:00,0.9632591510510202,-3.6740848948979776,95,0.000004442779930484485,0.000004279548424144996,0.00023869368290382707,47.97946088070317,7.485747626890808e-7,16.84924246534644,0,1,Ichimoku_5m_CloudCross_20pctTrail_24h
DeBS2EP46GxdffXBe16zrwzMV8cPECxnma2k9yn1pump,Token DeBS2EP4,PUMP,davinch,2025-08-01T08:05:00.000+10:00,2025-08-01T08:05:00.000+10:00,2025-08-01T18:00:00.000+10:00,2025-08-01T19:00:00.000+10:00,0.792015,-20.798499999999997,60,0.00008090085197609528,0.00006407468827784711,0.00011159855460466858,35.1312974370845,0.00004402815930648707,54.42236791214088,0,1,Ichimoku_5m_CloudCross_20pctTrail_24h
8cNRL9gfQgg4N4wpVZy3o11ahUmUYHAd5KJPvXKmbonk,Meme Motherlode,MM,davinch,2025-08-03T22:56:33.000+10:00,2025-08-03T22:56:33.000+10:00,2025-08-04T00:25:00.000+10:00,2025-08-04T01:20:00.000+10:00,1.1746271938278527,17.462719382785274,55,0.00018318554848064847,0.00021517472676164018,0.0007990333478732472,65.14537520213987,0.00015100887992876026,82.43493069253368,3,1,Ichimoku_5m_CloudCross_20pctTrail_24h
5zCETicUCJqJ5Z3wbfFPZqtSpHPYqnggs1wX7ZRpump,Token 5zCETicU,SPARK,davinch,2025-08-05T18:19:28.000+10:00,2025-08-05T18:19:28.000+10:00,2025-08-05T19:35:00.000+10:00,2025-08-05T19:45:00.000+10:00,1.030629451766338,3.062945176633791,10,0.0018971476134378793,0.0019552562047572978,0.01881353869737562,3530.6151312310126,0.0003669670121117237,19.343092203918253,0,1,Ichimoku_5m_CloudCross_20pctTrail_24h
5WRnnntsH6DVTwz3uzDFS5W6hhosYL3TsBZeV9Nybonk,,,davinch,2025-08-06T01:24:49.000+10:00,2025-08-06T01:24:49.000+10:00,2025-08-06T06:40:00.000+10:00,2025-08-06T06:40:00.000+10:00,0.9530258513577482,-4.6974148642251805,0,0.000022817542134448304,0.000021745707518573886,0.00029921114298933144,40.584916554697784,0.000016058787788998228,70.37913064595074,0,1,Ichimoku_5m_CloudCross_20pctTrail_24h
