tokenAddress,alertTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,strategy
FRFnJw7CpAjvV7xHbCxLsTCBach5DKkoCRxnPb89bonk,2025-07-19T00:50:51.000+10:00,2025-07-19T00:50:51.000+10:00,2025-07-19T01:00:00.000+10:00,0.7920150000000002,-20.798499999999976,9,0.00004992582249038229,0.00003954200029972014,Basic_6h_20pctSL_NoClamp
37CK1GDT6y2YXKD3amHLwfkVXPmM1EMYAGmDKXiEbonk,2025-07-19T02:26:39.000+10:00,2025-07-19T02:26:39.000+10:00,2025-07-19T02:35:00.000+10:00,0.7920150000000002,-20.798499999999976,8,0.00021680770476361535,0.00017171495428835486,Basic_6h_20pctSL_NoClamp
3pqL1GCZeSszT22SxnViRL3EjDojXKGygWbLnkquRkCm,2025-07-19T05:47:22.000+10:00,2025-07-19T05:47:22.000+10:00,2025-07-19T05:50:00.000+10:00,0.7920150000000001,-20.798499999999986,2,0.0002842846679461342,0.00022515772128335753,Basic_6h_20pctSL_NoClamp
6TUJXvuUrS4rnnm8LmG23AZYsWQavY9SpeAG3Cdjbonk,2025-07-19T08:47:32.000+10:00,2025-07-19T08:47:32.000+10:00,2025-07-19T14:47:32.000+10:00,1.0179172244504493,1.7917224450449298,360,0.0016995514756483266,0.00173000272090261,Basic_6h_20pctSL_NoClamp
FvBJS4xPWLsjuoCiafXu4GR15YGiKpNHhJpXEm7bonk,2025-07-19T10:59:31.000+10:00,2025-07-19T10:59:31.000+10:00,2025-07-19T11:05:00.000+10:00,0.792015,-20.798499999999997,5,0.00007726659238407459,0.00006119630016707284,Basic_6h_20pctSL_NoClamp
4ZVCJdxrbWLWKFFAZqqphyNBUhPE7YpnHWXvFuKkbonk,2025-07-19T17:06:49.000+10:00,2025-07-19T17:06:49.000+10:00,2025-07-19T17:10:00.000+10:00,0.7920150000000001,-20.798499999999986,3,0.0002948755018169825,0.00023354582057157744,Basic_6h_20pctSL_NoClamp
935zJVrrhH5j2fBjq9zSj9mrSKhDuLGQfhp1QNRBbonk,2025-07-19T18:26:51.000+10:00,2025-07-19T18:26:51.000+10:00,2025-07-19T18:35:00.000+10:00,0.7920150000000001,-20.798499999999986,8,0.00002494997270262807,0.000019760752630071974,Basic_6h_20pctSL_NoClamp
EuU9Vh37eKDdUnZkUfMZLGCcBqwFYpr1E6X3ZwUxhvgm,2025-07-19T18:34:53.000+10:00,2025-07-19T18:34:53.000+10:00,2025-07-20T00:34:53.000+10:00,1.4789979875109092,47.89979875109091,360,0.0010384146128656934,0.0015358131226302803,Basic_6h_20pctSL_NoClamp
CtG9JmXZxHNbBks1crFRSX1dM6L2R8trqn6XuTr1sh2q,2025-07-19T20:39:40.000+10:00,2025-07-19T20:39:40.000+10:00,2025-07-19T20:40:00.000+10:00,0.792015,-20.798499999999997,0,0.00003186446960627269,0.000025237137895212067,Basic_6h_20pctSL_NoClamp
HHM5XfhBa3Arm6xvRqH2jHVJCFWmVBTYjUbf9wKJbonk,2025-07-19T20:42:00.000+10:00,2025-07-19T20:42:00.000+10:00,2025-07-19T20:50:00.000+10:00,0.7920150000000001,-20.798499999999986,8,0.00025189884073921313,0.00019950766034806792,Basic_6h_20pctSL_NoClamp
5SjXToyuAECn5rfkSvrukqiefwZsBpireRtUMaSoq8M1,2025-07-19T21:50:14.000+10:00,2025-07-19T21:50:14.000+10:00,2025-07-20T00:50:00.000+10:00,0.792015,-20.798499999999997,179,0.00004550183421214555,0.00003603813522353246,Basic_6h_20pctSL_NoClamp
BDWvvvKUS9c3C4Rz1w9tk5uD519CzD2f6n7zBk2Bbonk,2025-07-19T23:22:07.000+10:00,2025-07-19T23:22:07.000+10:00,2025-07-19T23:30:00.000+10:00,0.7920150000000002,-20.798499999999976,7,0.0002755381748847308,0.00021823036758133012,Basic_6h_20pctSL_NoClamp
DRTxSx7s5WQxa1t7u6uHtqjnEKqS6Na8ZoCPoLc4bonk,2025-07-20T03:15:21.000+10:00,2025-07-20T03:15:21.000+10:00,2025-07-20T03:55:00.000+10:00,0.7920150000000001,-20.798499999999986,39,0.000005489955606718011,0.0000043481271898547665,Basic_6h_20pctSL_NoClamp
12XvRbmvA3AY8La3brnQGcMR5HBp7Cn3Fxc5kKiQ86FY,2025-07-20T05:55:25.000+10:00,2025-07-20T05:55:25.000+10:00,2025-07-20T11:15:00.000+10:00,0.7920150000000001,-20.798499999999986,319,0.0007061778499012307,0.0005593034497895233,Basic_6h_20pctSL_NoClamp
A9kWRELkvAZeFkKuj6abgacakH9rLDzhqSaEh2Rjbonk,2025-07-20T22:52:28.000+10:00,2025-07-20T22:52:28.000+10:00,2025-07-20T22:55:00.000+10:00,0.7920150000000001,-20.798499999999986,2,0.000046044019038543774,0.00003646755373881225,Basic_6h_20pctSL_NoClamp
LarJmR9bQNUGUNPWaQ2tb6KrBT5DYMtpuuL9W7ELg5w,2025-07-20T22:56:43.000+10:00,2025-07-20T22:56:43.000+10:00,2025-07-21T02:25:00.000+10:00,0.792015,-20.798499999999997,208,0.00003329047063469019,0.000026366552099734153,Basic_6h_20pctSL_NoClamp
9AtRdmYjQ4zGz7YBFcJeLEeF3rh464vqCbQLgqB7bonk,2025-07-21T00:21:46.000+10:00,2025-07-21T00:21:46.000+10:00,2025-07-21T01:35:00.000+10:00,0.7920150000000001,-20.798499999999986,73,0.000039306269755289035,0.00003113115524023525,Basic_6h_20pctSL_NoClamp
4ZJf38dnj9ENz62uCG4E15RbmHi6ZQdQkXp9gEw9bonk,2025-07-21T02:46:45.000+10:00,2025-07-21T02:46:45.000+10:00,2025-07-21T02:55:00.000+10:00,0.792015,-20.798499999999997,8,0.00004848533434135712,0.00003840111207836996,Basic_6h_20pctSL_NoClamp
HjsZ73QxNbXoUnyXXffoXn6kHUKQqdy6GXd4J1N4shot,2025-07-21T07:08:14.000+10:00,2025-07-21T07:08:14.000+10:00,2025-07-21T08:00:00.000+10:00,0.792015,-20.798499999999997,51,0.0016916514295031338,0.0013398133069379245,Basic_6h_20pctSL_NoClamp
96hxhKLnHuJSseVFX4mpxQJ1TAQScAAT7tFHZVzBbonk,2025-07-21T11:57:24.000+10:00,2025-07-21T11:57:24.000+10:00,2025-07-21T13:05:00.000+10:00,0.792015,-20.798499999999997,67,0.0001335228910571548,0.00010575213256063247,Basic_6h_20pctSL_NoClamp
HRu46EQFHbNjnNcWkw1xV6Ck83g7DVMDo3jHoE2Bbonk,2025-07-21T17:38:24.000+10:00,2025-07-21T17:38:24.000+10:00,2025-07-21T17:40:00.000+10:00,0.7920150000000001,-20.798499999999986,1,0.00007669164966940008,0.00006074093691290991,Basic_6h_20pctSL_NoClamp
3LBDmVsUMY4XF82kVruJxrZqLnhUBFqanMdn5ifCbonk,2025-07-21T17:43:00.000+10:00,2025-07-21T17:43:00.000+10:00,2025-07-21T17:45:00.000+10:00,0.7920150000000001,-20.798499999999986,2,0.00004414954297959018,0.00003496710028298012,Basic_6h_20pctSL_NoClamp
5bXVGNnGhCFAK9KPh1S9whFkhVxZy1mREWFbqB499xUP,2025-07-21T18:04:35.000+10:00,2025-07-21T18:04:35.000+10:00,2025-07-21T23:00:00.000+10:00,0.7920150000000001,-20.798499999999986,295,0.0006536443158215311,0.00051769610279539,Basic_6h_20pctSL_NoClamp
9tqjeRS1swj36Ee5C1iGiwAxjQJNGAVCzaTLwFY8bonk,2025-07-21T20:37:16.000+10:00,2025-07-21T20:37:16.000+10:00,2025-07-22T00:05:00.000+10:00,0.792015,-20.798499999999997,207,0.046682803806695795,0.03697348085696017,Basic_6h_20pctSL_NoClamp
3UofsdJQyTe8PF3HMUR8KEB13wtwGkk4qyAhgLCgbonk,2025-07-21T22:49:17.000+10:00,2025-07-21T22:49:17.000+10:00,2025-07-21T23:00:00.000+10:00,0.7920150000000001,-20.798499999999986,10,0.0003646068591422773,0.0002887741015435708,Basic_6h_20pctSL_NoClamp
